Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2024;120;"2303";"1277";"0038";"0423";9300;"05I1";"Exterior";"unidade";88,00;94,00;100,00;106,00;
2024;120;"2303";"1277";"0038";"0423";9300;"05I1";"Região Centro-Oeste";"unidade";43,00;46,00;49,00;52,00;
2024;120;"2303";"1277";"0038";"0423";9300;"05I1";"Região Nordeste";"unidade";36,00;39,00;41,00;44,00;
2024;120;"2303";"1277";"0038";"0423";9300;"05I1";"Região Norte";"unidade";29,00;32,00;34,00;36,00;
2024;120;"2303";"1277";"0038";"0423";9300;"05I1";"Região Sudeste";"unidade";77,00;81,00;87,00;92,00;
2024;120;"2303";"1277";"0038";"0423";9300;"05I1";"Região Sul";"unidade";49,00;53,00;57,00;60,00;
2024;120;"2303";"1277";"0038";"0425";9302;"05I3";"Região Centro-Oeste";"unidade";177,00;184,00;190,00;197,00;
2024;120;"2303";"1277";"0038";"0425";9302;"05I3";"Região Nordeste";"unidade";169,00;176,00;182,00;189,00;
2024;120;"2303";"1277";"0038";"0425";9302;"05I3";"Região Norte";"unidade";130,00;135,00;140,00;145,00;
2024;120;"2303";"1277";"0038";"0425";9302;"05I3";"Região Sudeste";"unidade";166,00;173,00;179,00;186,00;
2024;120;"2303";"1277";"0038";"0425";9302;"05I3";"Região Sul";"unidade";127,00;132,00;137,00;142,00;
2024;120;"2303";"1277";"0038";"0428";9306;"0564";"Região Centro-Oeste";"unidade";81,00;82,00;85,00;87,00;
2024;120;"2303";"1277";"0038";"0428";9306;"0564";"Região Nordeste";"unidade";54,00;55,00;56,00;58,00;
2024;120;"2303";"1277";"0038";"0428";9306;"0564";"Região Norte";"unidade";13,00;14,00;14,00;14,00;
2024;120;"2303";"1277";"0038";"0428";9306;"0564";"Região Sudeste";"unidade";81,00;83,00;85,00;87,00;
2024;120;"2303";"1277";"0038";"0428";9306;"0564";"Região Sul";"unidade";40,00;41,00;42,00;43,00;
2024;120;"2303";"1277";"0038";"0430";9307;"0566";"No Estado de Alagoas";"unidade";0,00;1,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2255";11619;"06QU";"No Estado do Maranhão";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2831";12198;"07GU";"No Estado do Acre";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2838";12205;"07H6";"No Estado do Amazonas";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2839";12206;"07H7";"No Estado do Amapá";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2840";12207;"07H8";"No Estado da Bahia";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2842";12209;"07HA";"No Estado do Ceará";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2843";12210;"07HB";"No Estado do Ceará";"unidade";0,00;0,00;0,00;1,00;
2024;120;"2303";"1277";"0038";"2844";12211;"07HC";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2845";12212;"07HD";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2846";12213;"07HE";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2847";12214;"07HF";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2848";12215;"07HG";"No Distrito Federal";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2853";12220;"07HL";"No Estado de Goiás";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2856";12224;"07HO";"No Estado de Minas Gerais";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2860";12227;"07HR";"No Estado de Minas Gerais";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2862";12229;"07HU";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2865";12230;"07HV";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2867";12233;"07HX";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2869";12235;"07I0";"No Estado de Mato Grosso";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2872";12239;"07I3";"No Estado do Pará";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2875";12241;"07I6";"No Estado da Paraíba";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2879";12244;"07I8";"No Estado de Pernambuco";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2880";12245;"07I9";"No Estado do Piauí";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2881";12247;"07IB";"No Estado do Paraná";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2882";12248;"07IC";"No Estado do Paraná";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2883";12249;"07IE";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2887";12252;"07IF";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2888";12254;"07IH";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2889";12255;"07II";"No Estado de Rondônia";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2891";12256;"07IJ";"No Estado de Roraima";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2893";12259;"07IM";"No Estado do Rio Grande do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2901";12268;"07IU";"No Estado do Rio Grande do Sul";"unidade";0,00;1,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2904";12269;"07IV";"No Estado do Rio Grande do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2907";12270;"07IW";"No Estado do Rio Grande do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2908";12271;"07IY";"No Estado de Santa Catarina";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2911";12274;"07J0";"No Estado de Sergipe";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2914";12277;"07J3";"No Estado de São Paulo";"unidade";0,00;1,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2916";12279;"07J5";"No Estado de São Paulo";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2918";12281;"07J8";"No Estado de São Paulo";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2921";12284;"07JA";"No Estado de São Paulo";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2923";12287;"07JC";"No Estado de São Paulo";"unidade";0,00;0,00;1,00;1,00;
2024;120;"2303";"1277";"0038";"2925";12290;"07JF";"No Estado do Tocantins";"unidade";0,00;0,00;1,00;1,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Distrito Federal";"unidade";15,00;9,00;8,00;8,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado da Bahia";"unidade";13,00;7,00;9,00;7,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado da Paraíba";"unidade";3,00;5,00;4,00;4,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Alagoas";"unidade";3,00;5,00;5,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Goiás";"unidade";15,00;9,00;8,00;8,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Mato Grosso";"unidade";16,00;8,00;8,00;8,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Mato Grosso do Sul";"unidade";16,00;8,00;8,00;8,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Minas Gerais";"unidade";16,00;8,00;8,00;7,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Pernambuco";"unidade";3,00;5,00;4,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Rondônia";"unidade";6,00;6,00;6,00;5,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Roraima";"unidade";5,00;7,00;4,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Santa Catarina";"unidade";8,00;5,00;7,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de São Paulo";"unidade";18,00;8,00;8,00;9,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado de Sergipe";"unidade";5,00;5,00;6,00;4,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Acre";"unidade";6,00;6,00;6,00;5,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Amapá";"unidade";4,00;5,00;3,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Amazonas";"unidade";4,00;5,00;3,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Ceará";"unidade";3,00;5,00;4,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Espírito Santo";"unidade";6,00;5,00;4,00;2,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Maranhão";"unidade";6,00;7,00;7,00;6,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Pará";"unidade";6,00;6,00;6,00;4,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Paraná";"unidade";9,00;5,00;6,00;5,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Piauí";"unidade";6,00;6,00;9,00;6,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Rio de Janeiro";"unidade";7,00;4,00;5,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Rio Grande do Norte";"unidade";3,00;5,00;4,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Rio Grande do Sul";"unidade";9,00;5,00;7,00;3,00;
2024;122;"1144";"1255";"0007";"0006";8775;"06AD";"No Estado do Tocantins";"unidade";5,00;8,00;7,00;4,00;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado da Bahia";"%";0,11;0,13;0,15;0,17;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado da Paraíba";"%";0,00;0,01;0,01;0,01;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Alagoas";"%";0,01;0,01;0,01;0,01;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Goiás";"%";1,00;1,19;1,37;1,55;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Mato Grosso";"%";0,41;0,49;0,56;0,63;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Mato Grosso do Sul";"%";1,08;1,28;1,48;1,67;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Minas Gerais";"%";0,50;0,59;0,68;0,77;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Pernambuco";"%";0,01;0,01;0,01;0,02;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Rondônia";"%";0,02;0,02;0,03;0,03;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Roraima";"%";0,00;0,00;0,01;0,01;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Santa Catarina";"%";0,27;0,32;0,37;0,42;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de São Paulo";"%";1,00;1,18;1,37;1,54;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado de Sergipe";"%";0,04;0,05;0,06;0,07;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado do Espírito Santo";"%";0,01;0,02;0,02;0,02;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado do Maranhão";"%";0,08;0,10;0,11;0,13;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado do Pará";"%";0,01;0,02;0,02;0,02;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado do Paraná";"%";3,35;3,97;4,58;5,17;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado do Piauí";"%";0,03;0,04;0,04;0,05;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado do Rio Grande do Sul";"%";1,86;2,21;2,54;2,87;
2024;122;"1144";"1255";"0007";"0041";8826;"06AM";"No Estado do Tocantins";"%";0,12;0,14;0,17;0,19;
2024;122;"1144";"1255";"0033";"0047";8831;"06FE";"Região Centro-Oeste";"R$ 1";113.006.725.823,67;133.237.811.940,70;157.090.778.459,64;185.214.034.345,21;
2024;122;"1144";"1255";"0033";"0047";8831;"06FE";"Região Nordeste";"R$ 1";44.158.982.219,08;53.696.406.047,60;65.293.715.514,64;79.395.803.174,00;
2024;122;"1144";"1255";"0033";"0047";8831;"06FE";"Região Norte";"R$ 1";33.474.679.334,06;42.185.327.303,30;53.162.625.455,71;66.996.392.490,32;
2024;122;"1144";"1255";"0033";"0047";8831;"06FE";"Região Sudeste";"R$ 1";84.912.008.239,00;94.911.459.944,80;106.088.472.239,39;118.581.717.620,11;
2024;122;"1144";"1255";"0033";"0047";8831;"06FE";"Região Sul";"R$ 1";128.461.028.978,56;146.367.514.559,11;166.770.027.365,94;190.016.494.516,65;
2024;122;"1144";"1255";"0033";"0048";9516;"06FI";"Região Centro-Oeste";"unidade";145.750,00;145.241,00;144.733,00;144.227,00;
2024;122;"1144";"1255";"0033";"0048";9516;"06FI";"Região Nordeste";"unidade";697.447,00;677.057,00;657.262,00;638.046,00;
2024;122;"1144";"1255";"0033";"0048";9516;"06FI";"Região Norte";"unidade";93.951,00;98.769,00;103.835,00;109.161,00;
2024;122;"1144";"1255";"0033";"0048";9516;"06FI";"Região Sudeste";"unidade";312.425,00;306.412,00;300.515,00;294.732,00;
2024;122;"1144";"1255";"0033";"0048";9516;"06FI";"Região Sul";"unidade";662.821,00;664.948,00;667.082,00;669.223,00;
2024;122;"1144";"1255";"0036";"0136";8934;"06AX";"Exterior";"%";20,00;20,00;25,00;30,00;
2024;122;"1144";"1255";"0036";"0136";8934;"06AX";"Região Nordeste";"%";1,00;2,00;7,00;15,00;
2024;122;"1144";"1255";"0036";"0136";8934;"06AX";"Região Norte";"%";4,00;6,00;8,00;13,00;
2024;122;"1144";"1255";"0036";"0136";8934;"06AX";"Região Sudeste";"%";5,00;12,00;15,00;20,00;
2024;122;"1144";"1255";"0036";"0136";8934;"06AX";"Região Sul";"%";20,00;20,00;22,00;22,00;
2024;122;"1144";"1255";"0036";"1322";10407;"06AY";"Região Centro-Oeste";"unidade";434,00;436,00;437,00;437,00;
2024;122;"1144";"1255";"0036";"1322";10407;"06AY";"Região Nordeste";"unidade";460,00;500,00;550,00;600,00;
2024;122;"1144";"1255";"0036";"1322";10407;"06AY";"Região Norte";"unidade";305,00;310,00;311,00;315,00;
2024;122;"1144";"1255";"0036";"1322";10407;"06AY";"Região Sudeste";"unidade";1.235,00;1.250,00;1.260,00;1.270,00;
2024;122;"1144";"1255";"0036";"1322";10407;"06AY";"Região Sul";"unidade";801,00;804,00;808,00;811,00;
2024;122;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Centro-Oeste";"unidade";45.000,00;135.000,00;250.000,00;410.000,00;
2024;122;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Nordeste";"unidade";15.000,00;40.000,00;60.000,00;155.000,00;
2024;122;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Norte";"unidade";25.000,00;50.000,00;75.000,00;200.000,00;
2024;122;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Sudeste";"unidade";10.000,00;50.000,00;70.000,00;160.000,00;
2024;122;"1144";"1255";"0036";"1334";10422;"06AZ";"Região Sul";"unidade";5.000,00;25.000,00;45.000,00;75.000,00;
2024;122;"1144";"1255";"0036";"1344";10439;"06B0";"Região Centro-Oeste";"m³";6.500,00;37.000,00;120.000,00;240.000,00;
2024;122;"1144";"1255";"0036";"1344";10439;"06B0";"Região Nordeste";"m³";1.300,00;3.700,00;8.000,00;30.000,00;
2024;122;"1144";"1255";"0036";"1344";10439;"06B0";"Região Norte";"m³";1.500,00;3.100,00;5.000,00;20.000,00;
2024;122;"1144";"1255";"0036";"1344";10439;"06B0";"Região Sudeste";"m³";2.000,00;5.000,00;10.000,00;60.000,00;
2024;122;"1144";"1255";"0036";"1344";10439;"06B0";"Região Sul";"m³";18.700,00;51.200,00;157.000,00;350.000,00;
2024;122;"1144";"1255";"0036";"1353";10448;"06B3";"Região Centro-Oeste";"m³";18.700,00;51.200,00;120.000,00;350.000,00;
2024;122;"1144";"1255";"0036";"1353";10448;"06B3";"Região Nordeste";"m³";4.500,00;20.000,00;70.000,00;150.000,00;
2024;122;"1144";"1255";"0036";"1353";10448;"06B3";"Região Norte";"m³";1.500,00;3.700,00;16.000,00;20.000,00;
2024;122;"1144";"1255";"0036";"1353";10448;"06B3";"Região Sudeste";"m³";3.300,00;15.000,00;60.000,00;120.000,00;
2024;122;"1144";"1255";"0036";"1353";10448;"06B3";"Região Sul";"m³";2.000,00;10.000,00;34.000,00;60.000,00;
2024;122;"1144";"1255";"0036";"1375";10475;"06B4";"Nacional";"ha";5.000,00;20.000,00;30.000,00;45.000,00;
2024;122;"1144";"1255";"0036";"1375";10475;"06B4";"Região Nordeste";"ha";2.000,00;8.000,00;15.000,00;16.000,00;
2024;122;"1144";"1255";"0036";"1375";10475;"06B4";"Região Norte";"ha";100,00;200,00;300,00;500,00;
2024;122;"1144";"1255";"0036";"1375";10475;"06B4";"Região Sudeste";"ha";15.000,00;20.000,00;30.000,00;52.000,00;
2024;122;"1144";"1255";"0036";"1375";10475;"06B4";"Região Sul";"ha";7.900,00;11.800,00;24.700,00;36.500,00;
2024;122;"1144";"1255";"0036";"1380";10501;"06B5";"Região Centro-Oeste";"m³";550.000,00;1.100.000,00;1.650.000,00;2.200.000,00;
2024;122;"1144";"1255";"0036";"1380";10501;"06B5";"Região Nordeste";"m³";6.000,00;12.000,00;18.000,00;24.000,00;
2024;122;"1144";"1255";"0036";"1380";10501;"06B5";"Região Norte";"m³";4.000,00;8.000,00;12.000,00;16.000,00;
2024;122;"1144";"1255";"0036";"1380";10501;"06B5";"Região Sudeste";"m³";600.000,00;1.200.000,00;1.800.000,00;2.400.000,00;
2024;122;"1144";"1255";"0036";"1380";10501;"06B5";"Região Sul";"m³";540.000,00;1.080.000,00;1.620.000,00;2.160.000,00;
2024;122;"1144";"1255";"0036";"1395";10515;"06BA";"Região Centro-Oeste";"unidade";75.000,00;155.000,00;230.000,00;310.000,00;
2024;122;"1144";"1255";"0036";"1395";10515;"06BA";"Região Nordeste";"unidade";1.000,00;1.500,00;2.500,00;2.500,00;
2024;122;"1144";"1255";"0036";"1395";10515;"06BA";"Região Norte";"unidade";5.000,00;10.000,00;15.500,00;15.500,00;
2024;122;"1144";"1255";"0036";"1395";10515;"06BA";"Região Sudeste";"unidade";27.000,00;52.500,00;80.000,00;80.000,00;
2024;122;"1144";"1255";"0036";"1395";10515;"06BA";"Região Sul";"unidade";42.000,00;81.000,00;122.000,00;122.000,00;
2024;122;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Amazônica";"unidade";;;1,00;;
2024;122;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Atlântico Sul";"unidade";;;;2,00;
2024;122;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Paraguai";"unidade";1,00;1,00;;;
2024;122;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Paraná";"unidade";1,00;;;;
2024;122;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Parnaíba";"unidade";;;1,00;1,00;
2024;122;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica São Francisco";"unidade";1,00;;;;
2024;122;"1144";"1255";"0036";"1426";10551;"06BD";"Região Hidrográfica Tocantins-Araguaia";"unidade";;1,00;;;
2024;122;"1144";"1255";"0036";"2762";12120;"07CR";"Região Centro-Oeste";"ha";18.700,00;51.200,00;120.000,00;350.000,00;
2024;122;"1144";"1255";"0036";"2762";12120;"07CR";"Região Nordeste";"ha";4.500,00;20.000,00;70.000,00;150.000,00;
2024;122;"1144";"1255";"0036";"2762";12120;"07CR";"Região Norte";"ha";1.500,00;3.700,00;16.000,00;20.000,00;
2024;122;"1144";"1255";"0036";"2762";12120;"07CR";"Região Sudeste";"ha";3.300,00;15.000,00;60.000,00;120.000,00;
2024;122;"1144";"1255";"0036";"2762";12120;"07CR";"Região Sul";"ha";2.000,00;10.000,00;34.000,00;60.000,00;
2024;122;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Amazônia";"unidade";1,00;2,00;3,00;4,00;
2024;122;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Cerrado";"unidade";1,00;2,00;3,00;4,00;
2024;122;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Mata Atlântica";"unidade";1,00;2,00;3,00;4,00;
2024;122;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Pampa";"unidade";1,00;2,00;3,00;4,00;
2024;122;"1144";"1255";"0175";"0347";9195;"06BM";"Bioma Pantanal";"unidade";1,00;2,00;3,00;4,00;
2024;122;"1144";"1255";"0175";"0348";9196;"06BQ";"Bioma Amazônia";"ha";10.000,00;20.000,00;30.000,00;40.000,00;
2024;122;"1144";"1255";"0175";"0348";9196;"06BQ";"Bioma Cerrado";"ha";1.675,00;3.350,00;5.025,00;6.700,00;
2024;122;"1144";"1255";"0175";"0348";9196;"06BQ";"Bioma Mata Atlântica";"ha";5.825,00;11.650,00;17.475,00;23.300,00;
2024;122;"1144";"1255";"0185";"0360";9209;"06DR";"Região Centro-Oeste";"ha";14.350,00;21.700,00;29.050,00;36.400,00;
2024;122;"1144";"1255";"0185";"0360";9209;"06DR";"Região Nordeste";"ha";35.875,00;54.250,00;72.625,00;91.000,00;
2024;122;"1144";"1255";"0185";"0360";9209;"06DR";"Região Norte";"ha";35.875,00;54.250,00;72.625,00;91.000,00;
2024;122;"1144";"1255";"0185";"0360";9209;"06DR";"Região Sudeste";"ha";28.700,00;43.400,00;58.100,00;72.800,00;
2024;122;"1144";"1255";"0185";"0360";9209;"06DR";"Região Sul";"ha";28.700,00;43.400,00;58.100,00;72.800,00;
2024;122;"1144";"1255";"0185";"0361";9210;"06DT";"Região Centro-Oeste";;50,00;100,00;150,00;150,00;
2024;122;"1144";"1255";"0185";"0361";9210;"06DT";"Região Nordeste";;125,00;250,00;375,00;375,00;
2024;122;"1144";"1255";"0185";"0361";9210;"06DT";"Região Norte";;125,00;250,00;375,00;375,00;
2024;122;"1144";"1255";"0185";"0361";9210;"06DT";"Região Sudeste";;100,00;200,00;300,00;300,00;
2024;122;"1144";"1255";"0185";"0361";9210;"06DT";"Região Sul";;100,00;200,00;300,00;300,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Distrito Federal";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado da Bahia";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado da Paraíba";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Alagoas";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Goiás";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Mato Grosso";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Mato Grosso do Sul";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Minas Gerais";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Pernambuco";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Rondônia";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Roraima";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Santa Catarina";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de São Paulo";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado de Sergipe";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Acre";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Amapá";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Amazonas";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Ceará";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Maranhão";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Pará";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Paraná";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Piauí";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Rio de Janeiro";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Rio Grande do Norte";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Rio Grande do Sul";"unidade";1,00;1,00;1,00;1,00;
2024;122;"1144";"1255";"0525";"2026";11357;"0617";"No Estado do Tocantins";"unidade";1,00;1,00;1,00;1,00;
2024;122;"2303";"1277";"0037";"0149";8953;"05HS";"Região Centro-Oeste";"unidade";228,00;248,00;268,00;288,00;
2024;122;"2303";"1277";"0037";"0149";8953;"05HS";"Região Nordeste";"unidade";173,00;188,00;203,00;218,00;
2024;122;"2303";"1277";"0037";"0149";8953;"05HS";"Região Norte";"unidade";156,00;169,00;183,00;196,00;
2024;122;"2303";"1277";"0037";"0149";8953;"05HS";"Região Sudeste";"unidade";204,00;222,00;240,00;257,00;
2024;122;"2303";"1277";"0037";"0149";8953;"05HS";"Região Sul";"unidade";204,00;222,00;240,00;257,00;
