"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Amapá";"unidade";0,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Alagoas";"unidade";0,00;0,00;0,00;1,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado da Bahia";"unidade";6,00;1,00;2,00;1,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado da Paraíba";"unidade";0,00;3,00;2,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Goiás";"unidade";1,00;1,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Mato Grosso";"unidade";1,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Mato Grosso do Sul";"unidade";2,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Minas Gerais";"unidade";7,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Rondônia";"unidade";4,00;3,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de São Paulo";"unidade";12,00;9,00;0,00;1,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Sergipe";"unidade";2,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Acre";"unidade";1,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Amazonas";"unidade";0,00;3,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Ceará";"unidade";5,00;1,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Espírito Santo";"unidade";0,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Maranhão";"unidade";0,00;1,00;1,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Pará";"unidade";7,00;1,00;1,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Piauí";"unidade";0,00;4,00;4,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Rio de Janeiro";"unidade";0,00;7,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Rio Grande do Norte";"unidade";3,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Rio Grande do Sul";"unidade";3,00;0,00;0,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Tocantins";"unidade";3,00;6,00;3,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado de Pernambuco";"unidade";2,00;2,00;2,00;0,00;
2025;"2322";"1256";"0014";"2772";12135;"07DX";"No Estado do Paraná";"unidade";3,00;0,00;0,00;0,00;
2025;"3105";"1297";"0075";"0210";9019;"0657";"Região Norte";"% de execução física";70,00;100,00;100,00;100,00;
2025;"3105";"1297";"0075";"0214";9023;"0658";"Região Norte";"% de execução física";30,00;25,00;70,00;100,00;
2025;"3105";"1297";"0075";"0218";9028;"0659";"Região Norte";"% de execução física";25,00;10,00;60,00;100,00;
2025;"3105";"1297";"0075";"0219";9032;"065A";"Região Norte";"% de execução física";25,00;40,00;100,00;100,00;
2025;"3105";"1297";"0075";"2587";11918;"0770";"Região Norte";"%";33,00;5,00;30,00;100,00;
2025;"3105";"1297";"0075";"0155";8972;"0655";"Região Norte";"% de execução física";55,00;100,00;100,00;100,00;
2025;"3105";"1297";"0075";"0097";8966;"0654";"Região Norte";"% de execução física";30,00;25,00;70,00;100,00;
2025;"3105";"1297";"0075";"0207";9010;"0656";"Região Norte";"% de execução física";40,00;40,00;100,00;100,00;
2025;"3105";"1297";"0075";"2589";11921;"0772";"Região Norte";"%";33,00;5,00;100,00;;
2025;"2305";"1251";"0105";"2712";12087;"07C4";"Região Amazônica";"% de execução física";0,00;40,00;100,00;100,00;
2025;"2305";"1251";"0105";"2159";11507;"07G5";"Região Norte";"%";28,00;66,00;100,00;100,00;
2025;"2305";"1251";"0105";"2159";11507;"07G5";"Região Nordeste";"%";29,00;66,00;100,00;100,00;
2025;"2305";"1251";"0105";"2159";11507;"07G5";"Região Centro-Oeste";"%";33,00;64,00;100,00;100,00;
2025;"2305";"1251";"0105";"2159";11507;"07G5";"Região Sul";"%";35,00;67,00;100,00;100,00;
2025;"2305";"1251";"0105";"2159";11507;"07G5";"Região Sudeste";"%";30,00;63,00;100,00;100,00;
2025;"2305";"1251";"0105";"2167";11532;"07FV";"Região Amazônica";"% de execução física";1,00;100,00;100,00;100,00;
2025;"2305";"1251";"0105";"2170";11535;"07FY";"Região Amazônica";"% de execução física";0,00;40,00;100,00;100,00;
2025;"2305";"1251";"0105";"2166";11531;"07FU";"Região Amazônica";"% de execução física";1,00;100,00;100,00;100,00;
2025;"2305";"1251";"0105";"0359";9237;"05OA";"Região Centro-Oeste";"unidade";;405,00;436,00;467,00;
2025;"2305";"1251";"0105";"0359";9237;"05OA";"Região Nordeste";"unidade";;1.429,00;1.612,00;1.794,00;
2025;"2305";"1251";"0105";"0359";9237;"05OA";"Região Norte";"unidade";;337,00;393,00;450,00;
2025;"2305";"1251";"0105";"0359";9237;"05OA";"Região Sudeste";"unidade";;1.463,00;1.566,00;1.668,00;
2025;"2305";"1251";"0105";"0359";9237;"05OA";"Região Sul";"unidade";;1.131,00;1.161,00;1.191,00;
2025;"2305";"1251";"0105";"2162";11510;"07G1";"Região Centro-Oeste";"unidade";104,00;160,00;243,00;324,00;
2025;"2305";"1251";"0105";"2162";11510;"07G1";"Região Nordeste";"unidade";784,00;1.168,00;1.726,00;2.301,00;
2025;"2305";"1251";"0105";"2162";11510;"07G1";"Região Norte";"unidade";255,00;368,00;528,00;704,00;
2025;"2305";"1251";"0105";"2162";11510;"07G1";"Região Sudeste";"unidade";377,00;591,00;918,00;1.223,00;
2025;"2305";"1251";"0105";"2162";11510;"07G1";"Região Sul";"unidade";278,00;434,00;669,00;892,00;
2025;"2305";"1251";"0105";"2168";11533;"07FW";"Região Amazônica";"unidade";1,00;1,00;0,00;0,00;
2025;"2305";"1251";"0105";"2169";11534;"07FX";"Região Amazônica";"% de execução física";0,00;50,00;100,00;0,00;
2025;"2305";"1251";"0105";"2240";12824;"07YW";"Região Nordeste";"% de execução física";;15,00;100,00;100,00;
2025;"2305";"1251";"0105";"0357";9231;"05OR";"Região Centro-Oeste";"%";30,00;33,00;42,00;51,00;
2025;"2305";"1251";"0105";"0357";9231;"05OR";"Região Nordeste";"%";21,00;23,00;33,00;41,00;
2025;"2305";"1251";"0105";"0357";9231;"05OR";"Região Norte";"%";28,00;31,00;37,00;50,00;
2025;"2305";"1251";"0105";"0357";9231;"05OR";"Região Sudeste";"%";24,00;39,00;57,00;69,00;
2025;"2305";"1251";"0105";"0357";9231;"05OR";"Região Sul";"%";12,00;18,00;35,00;46,00;
2025;"2305";"1251";"0105";"0357";9231;"05OR";"Nacional";"%";22,00;31,00;44,00;55,00;
2025;"3105";"1297";"0107";"2577";11896;"076R";"Região Norte";"%";100,00;40,00;100,00;100,00;
2025;"3105";"1297";"0107";"2581";11905;"076V";"Região Norte";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0107";"2579";11899;"076S";"Região Norte";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0107";"2582";11908;"076W";"Região Norte";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0107";"2583";11911;"076X";"Região Norte";"%";50,00;50,00;100,00;100,00;
2025;"3105";"1297";"0107";"2586";11914;"076Y";"Região Norte";"%";50,00;50,00;100,00;100,00;
2025;"3105";"1297";"0107";"2580";11902;"076T";"Região Norte";"%";50,00;70,00;100,00;100,00;
2025;"3105";"1297";"0107";"0216";9040;"06J5";"Região Nordeste";"unidade";22,00;20,00;20,00;20,00;
2025;"3105";"1297";"0107";"0216";9040;"06J5";"Região Norte";"unidade";56,00;49,00;53,00;55,00;
2025;"3105";"1297";"0107";"2575";11892;"076Q";"Região Norte";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0107";"3015";12377;"07LT";"Região Norte";"%";100,00;70,00;100,00;100,00;
2025;"3105";"1297";"0108";"0226";9046;"065C";"Região Norte";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0108";"0226";9046;"065C";"Região Nordeste";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0108";"0226";9046;"065C";"Região Sudeste";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0108";"0226";9046;"065C";"Região Sul";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0108";"0226";9046;"065C";"Região Centro-Oeste";"%";100,00;100,00;100,00;100,00;
2025;"3105";"1297";"0108";"2634";11990;"0790";"Região Norte";"unidade";1,00;48,00;16,00;;
2025;"3105";"1297";"0108";"2632";11988;"078Y";"Região Norte";"unidade";3,00;126,00;40,00;0,00;
2025;"3105";"1297";"0108";"3178";12547;"07QM";"Região Norte";"unidade";;0,00;1,00;0,00;
2025;"3105";"1297";"0108";"2542";11933;"078F";"Região Sul";"%";33,00;0,00;8,33;33,33;
2025;"3105";"1297";"0108";"2543";11935;"078G";"Região Sul";"%";33,00;20,44;70,00;100,00;
2025;"3105";"1297";"0108";"2631";11987;"078X";"Região Centro-Oeste";"unidade";4,00;108,00;120,00;90,00;
2025;"3105";"1297";"0108";"3177";12544;"07QL";"Região Sul";"unidade";1,00;0,00;0,00;1,00;
2025;"3105";"1297";"0108";"2534";11932;"078E";"Região Sul";"%";33,00;0,00;8,33;33,33;
2025;"3105";"1297";"0108";"2636";11992;"0792";"Região Centro-Oeste";"unidade";1,00;0,00;1,00;1,00;
2025;"3105";"1297";"0108";"2636";11992;"0792";"Região Nordeste";"unidade";1,00;0,00;1,00;1,00;
2025;"3105";"1297";"0108";"2636";11992;"0792";"Região Norte";"unidade";1,00;0,00;1,00;1,00;
2025;"3105";"1297";"0108";"2636";11992;"0792";"Região Sudeste";"unidade";1,00;0,00;1,00;1,00;
2025;"3105";"1297";"0108";"2636";11992;"0792";"Região Sul";"unidade";1,00;0,00;1,00;1,00;
2025;"3105";"1297";"0108";"2635";11991;"0791";"Região Norte";"unidade";2,00;72,00;36,00;0,00;
2025;"3105";"1297";"0108";"2544";11938;"078I";"Região Sul";"%";33,00;0,00;8,33;33,33;
2025;"3105";"1297";"0108";"2556";11965;"078T";"Região Norte";"%";16,00;13,00;33,00;53,00;
2025;"3105";"1297";"0108";"2557";11967;"078U";"Região Sudeste";"%";49,00;68,00;100,00;100,00;
2025;"3105";"1297";"0108";"0229";9048;"065D";"Região Nordeste";"unidade";2,00;2,00;2,00;2,00;
2025;"3105";"1297";"0108";"0229";9048;"065D";"Região Centro-Oeste";"unidade";1,00;1,00;1,00;1,00;
2025;"3105";"1297";"0108";"0229";9048;"065D";"Região Norte";"unidade";1,00;3,00;4,00;4,00;
2025;"3105";"1297";"0108";"0229";9048;"065D";"Região Sul";"unidade";2,00;1,00;2,00;2,00;
2025;"3105";"1297";"0108";"3179";12546;"07QN";"Região Centro-Oeste";"unidade";;1,00;0,00;0,00;
2025;"3105";"1297";"0108";"0617";9551;"065F";"Região Centro-Oeste";"unidade";1,00;1,00;1,00;1,00;
2025;"3105";"1297";"0108";"0617";9551;"065F";"Região Sudeste";"unidade";1,00;1,00;1,00;1,00;
2025;"3105";"1297";"0108";"0617";9551;"065F";"Região Norte";"unidade";5,00;3,00;5,00;5,00;
2025;"3105";"1297";"0108";"0617";9551;"065F";"Região Nordeste";"unidade";2,00;1,00;1,00;1,00;
2025;"3105";"1297";"0108";"0617";9551;"065F";"Região Sul";"unidade";1,00;1,00;2,00;2,00;
2025;"3105";"1297";"0108";"3180";12545;"07QO";"Região Norte";"unidade";;0,00;1,00;0,00;
2025;"3105";"1297";"0108";"3016";12378;"07LU";"Região Nordeste";"unidade";1,00;1,00;0,00;0,00;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Acre";"unidade";3,00;3,00;3,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Amapá";"unidade";1,00;2,00;3,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Amazonas";"unidade";6,00;6,00;7,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Pará";"unidade";20,00;23,00;24,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Rondônia";"unidade";12,00;14,00;15,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Roraima";"unidade";2,00;2,00;3,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Tocantins";"unidade";22,00;26,00;29,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Alagoas";"unidade";6,00;7,00;8,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado da Bahia";"unidade";41,00;49,00;52,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Ceará";"unidade";8,00;10,00;12,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Maranhão";"unidade";36,00;41,00;43,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado da Paraíba";"unidade";16,00;19,00;20,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Pernambuco";"unidade";22,00;26,00;28,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Piauí";"unidade";16,00;19,00;20,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Rio Grande do Norte";"unidade";9,00;11,00;12,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Sergipe";"unidade";11,00;12,00;13,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Distrito Federal";"unidade";;;;1,00;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Goiás";"unidade";16,00;45,00;76,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Mato Grosso";"unidade";13,00;27,00;41,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Mato Grosso do Sul";"unidade";9,00;17,00;24,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Espírito Santo";"unidade";6,00;14,00;22,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Minas Gerais";"unidade";126,00;203,00;270,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Rio de Janeiro";"unidade";4,00;16,00;29,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de São Paulo";"unidade";2,00;85,00;176,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Paraná";"unidade";9,00;58,00;112,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado do Rio Grande do Sul";"unidade";10,00;80,00;157,00;;
2025;"5117";"1266";"0481";"1661";10888;"05TN";"No Estado de Santa Catarina";"unidade";2,00;41,00;85,00;;
2025;"5117";"1266";"0481";"1663";10890;"05TQ";"Região Centro-Oeste";"unidade";1,00;;;;
2025;"5117";"1266";"0481";"1663";10890;"05TQ";"Região Sudeste";"unidade";1,00;;;;
2025;"5117";"1266";"0481";"1663";10890;"05TQ";"Região Nordeste";"unidade";;1,00;;;
2025;"5117";"1266";"0481";"1663";10890;"05TQ";"Região Sul";"unidade";;;1,00;;
2025;"5117";"1266";"0481";"1663";10890;"05TQ";"Região Norte";"unidade";;;;1,00;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Acre";"unidade";6,00;12,00;17,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Amapá";"unidade";4,00;8,00;12,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Amazonas";"unidade";16,00;32,00;47,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Pará";"unidade";36,00;72,00;108,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Rondônia";"unidade";13,00;26,00;39,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Roraima";"unidade";4,00;9,00;12,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Tocantins";"unidade";35,00;70,00;105,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Alagoas";"unidade";26,00;52,00;77,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado da Bahia";"unidade";105,00;209,00;314,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Ceará";"unidade";46,00;92,00;138,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Maranhão";"unidade";55,00;110,00;164,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado da Paraíba";"unidade";56,00;112,00;168,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Pernambuco";"unidade";47,00;93,00;139,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Piauí";"unidade";56,00;112,00;168,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Rio Grande do Norte";"unidade";42,00;84,00;126,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Sergipe";"unidade";19,00;38,00;57,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Distrito Federal";"unidade";1,00;1,00;1,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Goiás";"unidade";62,00;124,00;185,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Mato Grosso";"unidade";35,00;70,00;105,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Mato Grosso do Sul";"unidade";20,00;40,00;60,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Espírito Santo";"unidade";18,00;37,00;57,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Minas Gerais";"unidade";211,00;424,00;638,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Rio de Janeiro";"unidade";23,00;46,00;69,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de São Paulo";"unidade";160,00;321,00;483,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Paraná";"unidade";99,00;199,00;299,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado do Rio Grande do Sul";"unidade";123,00;247,00;372,00;;
2025;"5117";"1266";"0481";"1665";10892;"05TS";"No Estado de Santa Catarina";"unidade";72,00;145,00;220,00;;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Rondônia";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Rio de Janeiro";"unidade";1,00;0,00;1,00;2,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Minas Gerais";"unidade";2,00;2,00;4,00;6,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Acre";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Alagoas";"unidade";1,00;2,00;4,00;6,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Amapá";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Amazonas";"unidade";1,00;2,00;4,00;6,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado da Bahia";"unidade";3,00;2,00;4,00;6,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Ceará";"unidade";2,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Distrito Federal";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Espírito Santo";"unidade";1,00;2,00;4,00;6,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Goiás";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Maranhão";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Mato Grosso";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Mato Grosso do Sul";"unidade";1,00;2,00;4,00;6,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Pará";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado da Paraíba";"unidade";1,00;3,00;5,00;8,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Paraná";"unidade";3,00;3,00;6,00;9,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Pernambuco";"unidade";2,00;2,00;4,00;6,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Piauí";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Rio Grande do Norte";"unidade";1,00;2,00;4,00;6,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Rio Grande do Sul";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Sergipe";"unidade";1,00;0,00;1,00;2,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Roraima";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de Santa Catarina";"unidade";2,00;2,00;3,00;5,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado de São Paulo";"unidade";1,00;6,00;12,00;16,00;
2025;"2310";"1253";"0131";"0259";9079;"054P";"No Estado do Tocantins";"unidade";1,00;1,00;2,00;3,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Acre";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Alagoas";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Amapá";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Amazonas";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado da Bahia";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Ceará";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Distrito Federal";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Espírito Santo";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Goiás";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Maranhão";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Mato Grosso";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Mato Grosso do Sul";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Minas Gerais";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Pará";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado da Paraíba";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Paraná";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Pernambuco";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Piauí";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Rio de Janeiro";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Rio Grande do Norte";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado do Rio Grande do Sul";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Rondônia";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Roraima";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de Santa Catarina";"%";37,00;39,00;42,00;45,00;
2025;"2310";"1253";"0135";"1402";10526;"05H4";"No Estado de São Paulo";"%";37,00;39,00;42,00;45,00;
