Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Entrega";"Indicador";"Meta da Entrega";"Meta Cumulativa";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;138;"2801";"1333";"0427";"1391";10529;"05XG";"Não";1,00;2,00;3,00;10,00;
2025;138;"2801";"1333";"0427";"1437";10597;"05XH";"Não";50,00;53,00;56,00;58,00;
2025;138;"2801";"1333";"0427";"1458";10615;"05XI";"Não";100,00;0,00;800,00;0,00;
2025;138;"2801";"1333";"0427";"1475";10672;"05XJ";"Não";20.000,00;35.000,00;40.000,00;50.000,00;
2025;138;"2801";"1333";"0427";"1507";10708;"05XK";"Não";13.000,00;33.000,00;63.000,00;93.000,00;
2025;138;"2801";"1333";"0427";"1542";10738;"05XL";"Sim";30,00;60,00;90,00;120,00;
2025;138;"2801";"1333";"0471";"1608";10807;"05XN";"Sim";30,00;50,00;70,00;90,00;
2025;138;"2801";"1333";"0471";"1617";10815;"05XO";"Não";50,00;52,00;54,00;56,00;
2025;138;"2801";"1333";"0471";"1634";10827;"05XP";"Não";2.045,00;2.064,00;2.105,00;2.147,00;
2025;138;"2801";"1333";"0535";"2125";11481;"06CC";"Não";29.500,00;16.100,00;33.000,00;33.000,00;
2025;138;"2801";"1333";"0535";"2128";11482;"06CE";"Não";18,00;21,00;1,00;1,00;
2025;138;"2801";"1333";"0535";"2133";11483;"06CG";"Sim";40,00;60,00;90,00;100,00;
2025;138;"2801";"1333";"0535";"2214";11553;"06H1";"Não";300,00;350,00;400,00;450,00;
2025;138;"2801";"1333";"0535";"2215";11554;"06HG";"Não";12,00;12,00;15,00;15,00;
2025;138;"2801";"1333";"0535";"2216";11555;"06HO";"Não";8,00;8,00;8,00;8,00;
2025;138;"2801";"1333";"0540";"2194";11515;"06FL";"Sim";2,00;70,00;100,00;100,00;
2025;138;"2801";"1333";"0540";"2195";11517;"06FN";"Sim";3,00;6,00;9,00;12,00;
2025;138;"2801";"1333";"0540";"2197";11519;"06FQ";"Não";55,00;60,00;65,00;70,00;
2025;138;"2801";"1333";"0540";"2199";11520;"06FR";"Sim";2,00;4,00;6,00;8,00;
2025;138;"2801";"1333";"0540";"2200";11521;"06FS";"Sim";40,00;60,00;80,00;100,00;
2025;138;"2801";"1333";"0540";"2201";11522;"06FT";"Sim";20,00;66,00;66,00;100,00;
2025;138;"2801";"1333";"0540";"2202";11523;"06FV";"Sim";40,00;50,00;60,00;100,00;
2025;138;"2801";"1333";"0541";"2209";11545;"06G7";"Não";40,00;50,00;60,00;70,00;
2025;138;"2801";"1333";"0541";"2210";11546;"06G8";"Sim";100,00;200,00;300,00;400,00;
2025;138;"2801";"1333";"0541";"2211";11547;"06GA";"Sim";50,00;70,00;90,00;120,00;
2025;138;"5112";"1302";"0158";"0296";9134;"068I";"Não";343,00;354,00;365,00;377,00;
2025;138;"5112";"1302";"0158";"0301";9139;"068K";"Não";381,00;165,00;335,00;404,00;
2025;138;"5112";"1302";"0158";"0303";9141;"068P";"Não";40,00;60,00;80,00;100,00;
2025;138;"5112";"1302";"0166";"1130";10145;"0690";"Não";1.378.408,00;1.628.408,00;1.878.408,00;2.128.408,00;
2025;138;"5112";"1302";"0166";"1135";10151;"0697";"Não";3.500.000,00;2.800.000,00;3.500.000,00;4.000.000,00;
2025;138;"5112";"1302";"0166";"1137";10153;"069B";"Não";316.395,00;367.000,00;516.000,00;949.000,00;
2025;138;"5112";"1302";"0166";"1140";10156;"069F";"Sim";696,00;730,00;764,00;780,00;
2025;138;"5112";"1302";"0166";"2110";11463;"069H";"Não";20,00;26,00;32,00;41,00;
2025;138;"5112";"1302";"0184";"0350";9200;"069K";"Não";7.000,00;16.000,00;18.000,00;20.000,00;
2025;138;"5112";"1302";"0184";"0351";9201;"069M";"Não";1.698.697,00;1.798.609,00;1.898.533,00;1.998.454,00;
2025;138;"5112";"1302";"0184";"0355";9204;"069W";"Não";5.000,00;300,00;1.000,00;2.000,00;
2025;138;"5112";"1302";"0184";"1151";10165;"069Z";"Não";149,00;20.240,00;22.262,00;24.490,00;
2025;138;"5112";"1302";"0189";"0364";9213;"06A7";"Não";1,00;1,00;1,00;1,00;
2025;138;"5112";"1302";"0189";"0366";9216;"06A8";"Não";3,00;3,00;3,00;4,00;
2025;138;"5113";"1329";"0351";"1296";10373;"06OA";"Não";124,00;98,00;98,00;98,00;
2025;138;"5113";"1329";"0351";"1304";10379;"067Q";"Sim";0,00;0,00;0,00;30,00;
2025;138;"5113";"1329";"0351";"1313";10386;"06GQ";"Não";12,00;12,00;12,00;10,00;
2025;138;"5113";"1329";"0351";"1316";10391;"06GR";"Não";31,00;0,00;56,00;67,00;
2025;138;"5113";"1329";"0352";"0774";9721;"06GW";"Não";78,00;81,00;84,00;88,00;
2025;138;"5113";"1329";"0352";"0777";9722;"06F2";"Não";61.611,00;50.003,00;52.002,00;54.003,00;
2025;138;"5113";"1329";"0352";"0782";9727;"06GX";"Não";34,00;36,00;38,00;40,00;
2025;138;"5113";"1329";"0353";"0786";9729;"06H0";"Não";22.000,00;24.000,00;24.000,00;24.000,00;
2025;138;"5113";"1329";"0353";"0794";9734;"06H2";"Não";20.966,00;10.300,00;10.300,00;10.300,00;
2025;138;"5113";"1329";"0354";"0795";9738;"06AV";"Não";3.065,00;5.247,00;5.509,00;5.784,00;
2025;138;"5113";"1329";"0354";"0796";9739;"06BO";"Não";1.549,00;3.953,00;4.151,00;4.359,00;
2025;138;"5113";"1329";"0354";"0797";9740;"06LL";"Não";77,99;78,78;79,56;80,00;
2025;138;"5113";"1329";"0354";"0799";9745;"06LN";"Não";4.569,00;4.669,00;4.769,00;4.869,00;
2025;138;"5113";"1329";"0354";"0806";9751;"06FU";"Não";47,00;48,00;50,00;52,00;
2025;138;"5113";"1329";"0355";"0811";9755;"06BW";"Não";559,00;2,50;2,60;2,65;
2025;138;"5113";"1329";"0356";"0814";9761;"06LX";"Não";28.798,00;28.798,00;28.798,00;28.798,00;
2025;138;"5113";"1329";"0356";"0815";9762;"06C1";"Não";5,00;35,00;5,00;4,00;
2025;138;"5113";"1329";"0356";"2120";11476;"06C3";"Não";18,00;20,00;25,00;30,00;
2025;138;"5113";"1329";"0356";"2886";12253;"07IK";"Não";0,00;25,00;25,00;25,00;
2025;138;"5113";"1329";"0357";"0819";9767;"06DI";"Não";51.548,00;49.143,00;51.832,00;54.635,00;
2025;138;"5113";"1329";"0357";"0821";9772;"06DK";"Não";50,00;100,00;200,00;400,00;
2025;138;"5113";"1329";"0358";"0823";9775;"06E0";"Não";2.980,00;3.200,00;3.500,00;3.800,00;
2025;138;"5113";"1329";"0358";"0826";9778;"06E1";"Não";60.421,00;56.297,00;59.392,00;62.675,00;
2025;138;"5113";"1329";"0358";"0827";9781;"06E4";"Não";2.400,00;1.217,00;1.408,00;1.598,00;
2025;138;"5113";"1329";"0358";"0831";9784;"06E6";"Não";2.188,00;2.306,00;2.352,00;2.399,00;
2025;138;"5113";"1329";"0358";"0832";9787;"06E9";"Não";263.462.457,00;266.097.082,00;268.758.053,00;271.445.633,00;
2025;138;"5113";"1329";"0358";"0835";9791;"06EA";"Não";75,00;150,00;300,00;600,00;
2025;138;"5113";"1329";"0359";"1320";10402;"06NL";"Não";69,00;153,00;226,00;313,00;
2025;138;"5113";"1329";"0359";"1323";10406;"06NN";"Não";789,00;942,00;1.130,00;1.256,00;
2025;138;"5113";"1329";"0359";"1324";10410;"06NO";"Não";170,00;115,00;115,00;120,00;
2025;138;"5113";"1329";"0359";"1329";10416;"06NQ";"Não";69,00;153,00;226,00;313,00;
2025;138;"5113";"1329";"0359";"1333";10418;"06NT";"Não";2.420,00;2.535,00;2.650,00;2.770,00;
2025;138;"5113";"1329";"0360";"0839";9796;"06O5";"Não";90,00;20,00;20,00;20,00;
2025;138;"5113";"1329";"0361";"0842";9800;"06EY";"Não";10,00;65,00;67,00;70,00;
2025;138;"5113";"1329";"0361";"0845";9801;"06EZ";"Não";1.054,00;473,00;331,00;232,00;
2025;138;"5113";"1329";"0361";"0846";9805;"06ED";"Não";30,00;30,00;30,00;30,00;
2025;138;"5113";"1329";"0362";"0851";9809;"06AL";"Não";6.000,00;6.000,00;6.000,00;6.000,00;
2025;138;"5113";"1329";"0362";"0852";9812;"06AN";"Não";100,00;100,00;100,00;100,00;
2025;138;"5113";"1329";"0362";"0855";9815;"06AQ";"Não";3,00;5,00;5,00;5,00;
2025;138;"5113";"1329";"0362";"0857";9819;"06AR";"Não";1,00;1,00;1,00;1,00;
2025;138;"5113";"1329";"0362";"2118";11473;"06AS";"Não";5,00;5,00;5,00;5,00;
2025;138;"5120";"1339";"0490";"1679";10921;"05RN";"Sim";616,00;838,00;1.018,00;1.468,00;
2025;138;"5120";"1339";"0490";"1683";10923;"05RO";"Sim";30.000,00;50.000,00;65.000,00;80.000,00;
2025;138;"5120";"1339";"0491";"1684";10925;"05RQ";"Sim";5,00;13,00;23,00;28,00;
2025;138;"5120";"1339";"0491";"1686";10927;"05RS";"Sim";10,00;40,00;60,00;80,00;
2025;138;"5120";"1339";"0493";"1705";10948;"05RX";"Não";500,00;1.035,00;1.242,00;1.468,00;
2025;138;"5120";"1339";"0493";"1706";10949;"05RY";"Sim";100,00;200,00;300,00;400,00;
2025;138;"5120";"1339";"0494";"1707";10951;"05S0";"Sim";5,00;10,00;15,00;20,00;
2025;138;"5120";"1339";"0494";"1708";10952;"05S1";"Sim";15,00;30,00;40,00;50,00;
2025;138;"5120";"1339";"0494";"1709";11008;"05S2";"Sim";2,00;8,00;12,00;16,00;
2025;138;"5120";"1339";"0494";"1710";11016;"05S3";"Sim";2,00;4,00;5,00;6,00;
2025;138;"5120";"1339";"0494";"1711";11059;"05S7";"Sim";42,77;22,49;42,34;66,07;
2025;138;"5120";"1339";"0494";"1712";11076;"05S8";"Sim";10,00;10,00;30,00;80,00;
2025;138;"5120";"1339";"0494";"1713";11085;"05SL";"Sim";86,05;96,06;100,00;100,00;
2025;138;"5120";"1339";"0494";"1714";11089;"05SM";"Sim";75,00;85,00;95,00;100,00;
2025;138;"5120";"1339";"0494";"2639";11986;"077E";"Sim";11,00;0,00;15,00;0,00;
2025;138;"5120";"1339";"0496";"1718";11255;"05SF";"Sim";7.000,00;18.000,00;29.000,00;40.000,00;
2025;138;"6112";"1261";"0008";"0724";9650;"059J";"Sim";65,00;67,00;69,00;71,00;
2025;138;"6112";"1261";"0008";"0736";10419;"05GM";"Sim";76,00;77,00;78,00;80,00;
2025;138;"6112";"1261";"0008";"1989";11311;"05RJ";"Sim";25,00;30,00;40,00;50,00;
2025;138;"6112";"1261";"0008";"2018";11347;"05X3";"Sim";20,00;4,00;5,00;6,00;
2025;138;"6112";"1261";"0050";"0129";10150;"05G5";"Não";12,00;12,00;12,00;12,00;
2025;138;"6112";"1261";"0050";"0131";10161;"05GF";"Não";75,00;75,00;75,00;75,00;
2025;138;"6112";"1261";"0050";"0132";9007;"054D";"Não";60,00;70,00;80,00;90,00;
2025;138;"6112";"1261";"0050";"0134";9014;"05CP";"Não";80,00;85,00;90,00;95,00;
2025;138;"6112";"1261";"0050";"0135";9016;"054F";"Não";75,00;75,00;75,00;75,00;
2025;138;"6112";"1261";"0050";"0137";9985;"05CQ";"Não";80,00;80,00;80,00;80,00;
2025;138;"6112";"1261";"0050";"0144";8947;"0548";"Não";9,00;5,00;5,00;5,00;
2025;138;"6112";"1261";"0100";"0157";8968;"0549";"Não";105,00;67,00;74,00;118,00;
2025;138;"6112";"1261";"0100";"0170";8984;"054B";"Não";5,00;1,00;1,00;1,00;
2025;138;"6112";"1261";"0100";"0212";9017;"054G";"Não";3,00;3,00;4,00;2,00;
2025;138;"6112";"1261";"0100";"0213";9022;"056T";"Não";2,00;1,00;1,00;1,00;
2025;138;"6112";"1261";"0100";"0464";9340;"056M";"Não";7,00;7,00;7,00;7,00;
2025;138;"6112";"1261";"0100";"0473";9369;"056N";"Não";6,00;48,00;2,00;2,00;
2025;138;"6112";"1261";"0100";"0491";9370;"056P";"Não";80,00;80,00;80,00;80,00;
2025;138;"6112";"1261";"0100";"1987";11309;"05RH";"Não";8,00;8,00;8,00;8,00;
2025;138;"6112";"1261";"0100";"1988";11310;"05RI";"Não";28.000,00;28.000,00;28.000,00;28.000,00;
2025;138;"6112";"1261";"0236";"0501";9397;"056S";"Sim";27,78;33,33;44,44;61,11;
2025;138;"6112";"1261";"0236";"0502";9400;"056V";"Sim";42,11;47,37;52,63;57,89;
2025;138;"6112";"1261";"0236";"0504";9410;"056W";"Sim";2,94;0,00;10,00;20,00;
2025;138;"6112";"1261";"0236";"0506";9414;"056X";"Sim";95,74;97,87;100,00;100,00;
2025;138;"6112";"1261";"0236";"0513";9427;"0578";"Sim";25,93;25,93;59,26;100,00;
2025;138;"6112";"1261";"0236";"0517";9435;"057C";"Sim";40,00;40,00;60,00;80,00;
2025;138;"6112";"1261";"0236";"0518";9438;"057D";"Não";63,96;63,00;63,00;63,00;
2025;138;"6112";"1261";"0236";"0553";9479;"0583";"Não";21.819,00;4.318,00;4.318,00;4.318,00;
2025;138;"6112";"1261";"0236";"0566";9497;"058B";"Não";2.059,00;459,00;549,00;493,00;
2025;138;"6112";"1261";"0236";"2212";11550;"06GN";"Sim";100,00;100,00;100,00;100,00;
2025;138;"6112";"1261";"0292";"0587";9523;"058O";"Não";95,00;94,00;94,00;94,00;
2025;138;"6112";"1261";"0292";"0591";9525;"058P";"Não";3.700,00;7.700,00;7.700,00;7.700,00;
2025;138;"6112";"1261";"0299";"0614";9544;"058U";"Não";574,00;562,00;551,00;540,00;
2025;138;"6112";"1261";"0299";"0624";9562;"058W";"Sim";7.000,00;5.500,00;5.500,00;5.500,00;
2025;138;"6112";"1261";"0363";"0825";9786;"05AY";"Sim";1,00;96,81;100,00;100,00;
2025;138;"6112";"1261";"0363";"0881";9852;"05BE";"Sim";33,80;30,62;33,70;40,12;
2025;138;"6112";"1261";"0363";"0885";9856;"05BF";"Sim";81,50;82,90;86,90;89,90;
2025;138;"6112";"1261";"0363";"0886";9858;"05BG";"Sim";64,70;70,00;74,00;79,00;
2025;138;"6112";"1261";"0363";"0887";9861;"05BH";"Não";75,00;77,00;79,00;80,00;
2025;138;"6112";"1261";"0363";"0888";9863;"05BI";"Sim";86,00;95,00;100,00;100,00;
2025;138;"6112";"1261";"0363";"0924";9899;"05BV";"Não";0,00;0,00;1,00;1,00;
2025;138;"6112";"1261";"0363";"0925";9900;"05BW";"Não";0,00;0,00;100,00;100,00;
2025;138;"6112";"1261";"0363";"0926";9901;"05BX";"Sim";8,80;4,00;6,00;8,00;
2025;138;"6112";"1261";"0363";"0927";9902;"05BY";"Não";1,00;0,00;1,00;0,00;
2025;138;"6112";"1261";"0363";"2007";11334;"05UQ";"Não";46.000,00;46.000,00;46.000,00;46.000,00;
2025;138;"6112";"1261";"0363";"2008";11335;"05UR";"Não";73,00;76,00;83,00;87,00;
2025;138;"6112";"1261";"0363";"3282";12548;"07QS";"Não";0,00;0,00;1,00;0,00;
2025;138;"6113";"1276";"0091";"0140";8943;"0547";"Não";75,00;75,00;75,00;75,00;
2025;138;"6113";"1276";"0091";"0311";9150;"054U";"Sim";8,00;12,00;13,00;14,00;
2025;138;"6113";"1276";"0091";"0321";9166;"054Y";"Sim";3.000,00;4.000,00;5.000,00;6.000,00;
2025;138;"6113";"1276";"0091";"0675";9627;"059F";"Sim";100,00;130,00;170,00;200,00;
2025;138;"6113";"1276";"0091";"0678";9633;"059O";"Sim";500.000,00;515.000,00;550.000,00;575.000,00;
2025;138;"6113";"1276";"0091";"0701";9639;"059T";"Sim";100.000,00;125.000,00;150.000,00;175.000,00;
2025;138;"6113";"1276";"0091";"0704";9644;"059W";"Não";1,00;1,00;1,00;2,00;
2025;138;"6113";"1276";"0091";"1986";11415;"06FF";"Não";3,00;3,00;3,00;3,00;
2025;138;"6113";"1276";"0091";"3281";12549;"07QT";"Não";3,00;3,00;3,00;3,00;
2025;139;"2316";"1326";"0314";"1886";11197;"05QF";"Não";0,00;1,00;0,00;0,00;
2025;139;"2316";"1326";"0314";"1892";11201;"05QI";"Não";8,00;0,00;8,00;0,00;
2025;139;"2316";"1326";"0314";"1897";11203;"05QK";"Não";6,00;6,00;6,00;14,00;
2025;139;"2316";"1326";"0314";"1901";11205;"05QM";"Não";3,00;2,00;0,00;0,00;
2025;139;"2316";"1326";"0314";"1905";11211;"05QN";"Não";1,00;1,00;1,00;1,00;
2025;139;"2316";"1326";"0314";"1906";11217;"05QQ";"Não";2,00;4,00;0,00;0,00;
2025;139;"2316";"1326";"0317";"1305";10789;"05IN";"Sim";46,00;48,00;50,00;51,00;
2025;139;"2316";"1326";"0317";"1307";10784;"05IL";"Sim";28,00;29,00;30,00;31,00;
2025;140;"2303";"1277";"0037";"0054";8927;"064F";"Sim";349,00;496,00;526,00;556,00;
2025;140;"2303";"1277";"0037";"0139";10607;"05HR";"Sim";284,00;390,00;410,00;430,00;
2025;140;"2303";"1277";"0037";"0149";8953;"05HS";"Sim";346,00;470,00;500,00;530,00;
2025;140;"2303";"1277";"0037";"0151";8957;"0571";"Sim";15,00;34,00;34,00;37,00;
2025;140;"2303";"1277";"0037";"0152";8958;"064G";"Sim";270.513,00;271.870,00;273.227,00;274.584,00;
2025;140;"2303";"1277";"0037";"0203";9006;"05HV";"Sim";3,00;6,00;9,00;12,00;
2025;140;"2303";"1277";"0037";"0332";9178;"05HX";"Sim";69.360,00;72.662,00;75.966,00;79.268,00;
2025;140;"2303";"1277";"0038";"0423";9300;"05I1";"Não";322,00;345,00;368,00;390,00;
2025;140;"2303";"1277";"0038";"0424";9301;"05I2";"Sim";4,00;7,00;7,00;10,00;
2025;140;"2303";"1277";"0038";"0425";9302;"05I3";"Não";260,00;270,00;280,00;290,00;
2025;140;"2303";"1277";"0038";"0428";9306;"0564";"Não";269,00;96,00;99,00;102,00;
2025;140;"2303";"1277";"0038";"2819";12184;"07FJ";"Sim";6,00;14,00;17,00;17,00;
2025;140;"2304";"1310";"0213";"1468";10616;"06YH";"Não";2,00;2,00;2,00;2,00;
2025;140;"2304";"1310";"0213";"1473";10625;"06YL";"Sim";2,00;4,00;6,00;8,00;
2025;140;"2304";"1310";"0213";"1478";10628;"06DS";"Não";1,00;1,00;1,00;1,00;
2025;140;"2304";"1310";"0213";"1482";10637;"06Q5";"Sim";4,00;6,00;8,00;10,00;
2025;140;"2304";"1310";"0213";"1487";10645;"06YO";"Não";2,00;4,00;4,00;4,00;
2025;140;"2304";"1310";"0214";"1491";10653;"06YU";"Não";2,00;4,00;4,00;4,00;
2025;140;"2304";"1310";"0214";"1497";10663;"06YZ";"Não";2,00;5,00;2,00;2,00;
2025;140;"2304";"1310";"0214";"1501";10665;"06PE";"Não";80,00;10,00;10,00;15,00;
2025;140;"2304";"1310";"0215";"1442";10573;"06ZH";"Sim";3,00;5,00;7,00;9,00;
2025;140;"2304";"1310";"0215";"1448";10583;"07FB";"Não";1.227,00;1.338,00;1.450,00;1.673,00;
2025;140;"2304";"1310";"0215";"1452";10592;"06ZV";"Não";18.000.000,00;18.900.000,00;19.845.000,00;20.837.250,00;
2025;140;"2304";"1310";"0215";"1456";10593;"070G";"Não";100,00;110,00;121,00;133,00;
2025;140;"2304";"1310";"0215";"1460";10602;"07EA";"Sim";5,00;10,00;10,00;10,00;
2025;140;"2304";"1310";"0216";"1538";10719;"0710";"Não";5,00;5,00;5,00;5,00;
2025;140;"2304";"1310";"0216";"1543";10724;"0711";"Não";2,00;2,00;2,00;2,00;
2025;140;"2304";"1310";"0216";"1545";10726;"0712";"Não";2,00;1,00;1,00;4,00;
2025;140;"2304";"1310";"0216";"1547";10727;"0713";"Não";2,00;2,00;2,00;2,00;
2025;140;"2304";"1310";"0217";"1558";10743;"0714";"Sim";1,00;2,00;3,00;4,00;
2025;140;"2304";"1310";"0217";"1599";10778;"0715";"Não";2,00;2,00;2,00;2,00;
2025;140;"2304";"1310";"0217";"1600";10781;"0716";"Não";10,00;10,00;10,00;10,00;
2025;140;"2304";"1310";"0217";"1601";10786;"0717";"Não";5,00;0,00;5,00;10,00;
2025;140;"2304";"1310";"0217";"1605";10792;"0718";"Não";5,00;5,00;5,00;5,00;
2025;140;"2304";"1310";"0217";"1607";10796;"0719";"Não";5,00;5,00;10,00;15,00;
2025;140;"2304";"1310";"0217";"1609";10799;"071A";"Não";1,00;1,00;1,00;1,00;
2025;140;"2304";"1310";"0217";"1611";10801;"06PO";"Não";15,00;15,00;18,00;20,00;
2025;140;"2306";"1308";"0180";"0625";9563;"0687";"Não";400,00;250,00;250,00;250,00;
2025;140;"2306";"1308";"0180";"0628";9571;"0688";"Não";120,00;24,00;24,00;24,00;
2025;140;"2306";"1308";"0180";"0755";9684;"0689";"Não";44,00;45,00;46,00;47,00;
2025;140;"2306";"1308";"0180";"2030";11364;"068A";"Não";4,00;2,00;3,00;5,00;
2025;140;"2306";"1308";"0181";"0757";9685;"06B6";"Não";41,00;41,00;41,00;41,00;
2025;140;"2306";"1308";"0181";"2031";11365;"06BR";"Sim";36,00;51,00;70,00;88,00;
2025;140;"2306";"1308";"0182";"0759";9692;"06BH";"Não";120,00;150,00;150,00;150,00;
2025;140;"2306";"1308";"0182";"0762";9696;"06BL";"Não";190,00;190,00;190,00;190,00;
2025;140;"2306";"1308";"0183";"0764";9705;"06BN";"Não";7.000,00;7.000,00;7.000,00;7.000,00;
2025;140;"2306";"1308";"0183";"0765";9707;"06BP";"Não";32,00;30,00;30,00;30,00;
2025;140;"2306";"1308";"0183";"2032";11366;"06BS";"Sim";24,00;2,00;3,00;4,00;
2025;140;"2306";"1308";"0204";"0767";9711;"06C4";"Não";105,00;112,00;150,00;150,00;
2025;140;"2306";"1308";"0204";"0769";9715;"06C5";"Não";9.700,00;9.700,00;9.700,00;9.700,00;
2025;140;"2306";"1308";"0204";"0770";9717;"06CK";"Não";48,00;96,00;44,00;104,00;
2025;140;"2306";"1308";"0205";"0771";9719;"06IP";"Sim";13,00;33,00;67,00;100,00;
2025;140;"2307";"1307";"0178";"1058";10056;"06CP";"Não";10,00;50,00;70,00;100,00;
2025;140;"2307";"1307";"0178";"1059";10057;"06CQ";"Não";30,00;70,00;93,00;100,00;
2025;140;"2307";"1307";"0178";"1065";10063;"06CS";"Sim";25,00;50,00;75,00;100,00;
2025;140;"2307";"1307";"0178";"1073";10072;"06CV";"Não";0,00;2,00;4,00;6,00;
2025;140;"2307";"1307";"0178";"1075";10074;"06CW";"Sim";0,00;1,00;1,00;2,00;
2025;140;"2307";"1307";"0179";"1079";10085;"06CY";"Não";88,00;70,00;80,00;90,00;
2025;140;"2307";"1307";"0179";"1083";10088;"06D0";"Sim";60,00;80,00;95,00;100,00;
2025;140;"2307";"1307";"0179";"1086";10091;"06D1";"Sim";40,00;60,00;70,00;100,00;
2025;140;"2307";"1307";"0179";"1089";10096;"06D2";"Sim";5,00;10,00;15,00;20,00;
2025;140;"2307";"1307";"0179";"1118";10140;"06D5";"Sim";66,00;68,00;70,00;73,00;
2025;140;"2308";"1309";"0411";"1187";10217;"07M8";"Sim";29.032,00;361,00;462,00;489,00;
2025;140;"2308";"1309";"0411";"1190";10220;"07M9";"Sim";5,00;25,00;27,00;30,00;
2025;140;"2308";"1309";"0411";"1193";10225;"06PS";"Não";232,00;234,00;236,00;240,00;
2025;140;"2308";"1309";"0411";"1194";10227;"06Q9";"Não";204,00;306,00;459,00;689,00;
2025;140;"2308";"1309";"0411";"2033";11367;"06IW";"Sim";83,00;88,00;94,00;100,00;
2025;140;"2308";"1309";"0411";"2034";11368;"06J8";"Sim";11,00;25,00;60,00;99,00;
2025;140;"2308";"1309";"0411";"2035";11369;"06J9";"Sim";71,00;80,00;90,00;100,00;
2025;140;"2308";"1309";"0411";"2036";11370;"07BL";"Sim";93,00;96,00;100,00;100,00;
2025;140;"2308";"1309";"0411";"2037";11371;"07BI";"Sim";91,00;100,00;100,00;100,00;
2025;140;"2308";"1309";"0411";"2257";11621;"06QM";"Sim";25,00;58,00;100,00;100,00;
2025;140;"2308";"1309";"0411";"2703";12063;"07AO";"Sim";5,00;55,00;90,00;100,00;
2025;140;"2308";"1309";"0411";"2795";12160;"07EJ";"Sim";10.000.000,00;85,00;100,00;100,00;
2025;140;"2308";"1309";"0412";"1196";10231;"06DV";"Não";30.696,00;33.766,00;37.142,00;40.856,00;
2025;140;"2308";"1309";"0412";"1198";10233;"06PX";"Não";1,85;1,90;1,95;2,00;
2025;140;"2308";"1309";"0415";"1229";10287;"071O";"Não";115.000,00;98.600,00;99.450,00;99.450,00;
2025;140;"2308";"1309";"0415";"1231";10291;"071Q";"Não";7.000,00;2.845,00;3.445,00;4.245,00;
2025;140;"2308";"1309";"0415";"1234";10294;"072Q";"Não";220,00;230,00;240,00;250,00;
2025;140;"2308";"1309";"0415";"1235";10296;"071Y";"Não";44,00;46,00;48,00;50,00;
2025;140;"2308";"1309";"0415";"1236";10297;"06Q0";"Não";1,40;1,50;1,60;1,70;
2025;140;"2308";"1309";"0417";"1242";10304;"06JO";"Não";2,00;4,00;4,00;6,00;
2025;140;"2308";"1309";"0417";"1247";10310;"06Q1";"Não";410,00;430,00;440,00;450,00;
2025;140;"2308";"1309";"0417";"1251";10312;"06JR";"Não";50,00;40,00;40,00;40,00;
2025;140;"2308";"1309";"0417";"1254";10314;"06Q2";"Não";200,00;210,00;220,00;230,00;
2025;140;"2308";"1309";"0417";"2461";11771;"071M";"Não";280,00;7,50;10,00;12,50;
2025;140;"2308";"1309";"0425";"1291";10363;"06P1";"Não";15.000.000,00;15.000.000,00;15.000.000,00;15.000.000,00;
2025;140;"2308";"1309";"0425";"1294";10366;"06PP";"Não";5.000.000,00;10.000.000,00;12.000.000,00;15.000.000,00;
2025;140;"2308";"1309";"0425";"1328";10412;"06QJ";"Não";10.000,00;13.000,00;12.216,00;15.000,00;
2025;140;"2308";"1309";"0425";"1331";10417;"06QN";"Não";1,00;1,00;1,00;1,00;
2025;140;"2308";"1309";"0425";"1335";11341;"068T";"Sim";25,00;50,00;75,00;100,00;
2025;140;"2308";"1309";"0428";"1337";10425;"06UO";"Não";2,00;2,00;4,00;5,00;
2025;140;"2308";"1309";"0428";"1341";10431;"06US";"Sim";200,00;20,00;40,00;50,00;
2025;140;"2308";"1309";"0428";"1342";10432;"06V0";"Não";22,00;22,00;24,00;26,00;
2025;140;"2324";"1311";"0209";"1779";11321;"07EE";"Não";2,50;70,00;71,00;72,00;
2025;140;"2324";"1311";"0209";"2791";12156;"07EH";"Não";2,50;656,00;672,00;688,00;
2025;140;"2324";"1311";"0209";"2801";12166;"07EL";"Sim";223,00;233,00;244,00;254,00;
2025;140;"2324";"1311";"0209";"2802";12167;"07EM";"Sim";246,00;257,00;269,00;281,00;
2025;140;"2324";"1311";"0210";"3018";12380;"07LW";"Sim";2,50;5,00;7,50;10,00;
2025;140;"2324";"1311";"0210";"3020";12382;"07LY";"Sim";2,50;5,00;7,50;10,00;
2025;140;"2324";"1311";"0210";"3021";12383;"07LZ";"Sim";2,50;5,00;7,50;10,00;
2025;140;"2324";"1311";"0211";"1753";11023;"07EI";"Não";31,11;32,59;34,07;35,56;
2025;140;"2324";"1311";"0211";"1755";11027;"06QP";"Não";800.000.000,00;800.000.000,00;800.000.000,00;800.000.000,00;
2025;140;"2324";"1311";"0212";"1758";11031;"06TF";"Não";672,00;0,00;906,00;226,00;
2025;140;"2324";"1311";"0212";"1759";11033;"06MR";"Não";1.413,00;464,00;198,00;0,00;
2025;140;"2324";"1311";"0212";"1762";11036;"06MV";"Não";9.240,00;9.702,00;10.187,00;10.696,00;
