Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Meta Cumulativa";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2025;194;"5112";"1302";"0184";9197;"06F9";"Não";7.800,00;9.200,00;11.600,00;12.000,00;
2025;194;"5112";"1302";"0189";9212;"06A5";"Não";100,00;100,00;100,00;100,00;
2025;194;"5113";"1329";"0351";10365;"06GV";"Não";35,00;56,00;54,00;28,00;
2025;194;"5113";"1329";"0352";9693;"06GT";"Não";39,50;40,50;41,50;42,60;
2025;194;"5113";"1329";"0353";9695;"06GZ";"Não";43,80;45,80;47,80;50,00;
2025;194;"5113";"1329";"0354";9698;"06AT";"Não";7.858,00;8.358,00;8.858,00;9.358,00;
2025;194;"5113";"1329";"0355";9699;"06BU";"Não";1.378,00;758,00;849,00;943,00;
2025;194;"5113";"1329";"0356";9700;"06LR";"Não";25.000,00;50.000,00;75.000,00;100.000,00;
2025;194;"5113";"1329";"0357";9701;"06DH";"Não";30,04;30,47;30,91;31,36;
2025;194;"5113";"1329";"0358";9703;"06DL";"Não";12,38;12,95;13,56;14,21;
2025;194;"5113";"1329";"0359";10400;"06NG";"Não";69,00;153,00;226,00;313,00;
2025;194;"5113";"1329";"0360";9706;"06O0";"Não";30,00;20,00;30,00;50,00;
2025;194;"5113";"1329";"0361";9709;"06EX";"Sim";15,00;45,00;75,00;81,00;
2025;194;"5115";"1300";"0121";9001;"060G";"Não";50,00;198,00;329,00;510,00;
2025;194;"5115";"1300";"0338";9646;"061G";"Não";100,00;100,00;100,00;100,00;
2025;194;"5126";"1337";"0459";10650;"06QE";"Sim";14.472,00;19.734,00;20.750,00;21.866,00;
2025;194;"5127";"1334";"0381";9903;"05BZ";"Não";10.000,00;10.000,00;10.000,00;10.000,00;
2025;194;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;194;"5131";"1322";"0253";9417;"056Z";"Sim";69,00;71,00;72,00;73,00;
2025;194;"5135";"1285";"0071";8900;"053Z";"Sim";3,00;12,00;27,00;27,00;
2025;194;"5135";"1285";"0076";8877;"053U";"Sim";10,00;30,00;60,00;100,00;
2025;194;"5601";"1258";"0405";11038;"05ND";"Não";100.000,00;167.000,00;270.000,00;134.000,00;
2025;194;"5636";"1296";"0329";9691;"05A5";"Não";57.000,00;3.000,00;3.000,00;3.000,00;
2025;194;"5803";"1298";"0206";9283;"06DZ";"Não";41,00;41,00;41,00;40,00;
2025;194;"5803";"1298";"0207";9278;"06E5";"Não";40,00;1,00;1,00;1,00;
2025;194;"5803";"1298";"0219";9281;"06F7";"Não";20,00;1,00;1,00;1,00;
2025;194;"5803";"1298";"0221";9282;"06FB";"Não";12,00;12,00;12,00;12,00;
2025;194;"5803";"1298";"0222";11440;"067N";"Não";1,00;1,00;1,00;1,00;
2025;194;"5804";"1304";"0167";9224;"065G";"Não";1,60;3,00;3,00;3,00;
2025;194;"5804";"1304";"0188";9412;"065J";"Não";54,90;55,00;55,10;55,20;
2025;194;"5816";"1313";"0190";9853;"06HS";"Sim";100,00;200,00;300,00;400,00;
2025;194;"5816";"1313";"0191";9864;"06I4";"Sim";10,00;21,00;27,00;54,00;
2025;194;"5816";"1313";"0192";9974;"06IU";"Sim";80,00;90,00;95,00;100,00;
2025;194;"5816";"1313";"0193";10107;"06L1";"Sim";10,00;20,00;30,00;60,00;
2025;194;"5838";"1340";"0518";11645;"06ST";"Sim";5,00;30,00;40,00;50,00;
2025;195;"2305";"1251";"0105";9116;"05H7";"Sim";89,90;91,70;93,40;95,20;
2025;195;"2314";"1286";"0104";8964;"057X";"Sim";70,30;70,79;71,29;71,78;
2025;195;"2319";"1257";"0245";9394;"056U";"Sim";1,05;20,87;21,65;22,17;
2025;195;"2319";"1257";"0251";9405;"056Y";"Sim";1,35;47,92;48,22;48,55;
2025;195;"2319";"1257";"0254";9419;"05M2";"Sim";6,30;14,10;21,90;31,30;
2025;195;"2320";"1260";"0504";11081;"06RV";"Não";5.832.993,00;5.590.993,00;5.300.993,00;5.200.993,00;
2025;195;"3105";"1297";"0107";8969;"064S";"Não";100,00;87,00;87,00;87,00;
2025;195;"3105";"1297";"0113";8985;"0652";"Não";7,25;7,50;7,75;8,00;
2025;195;"5117";"1266";"0152";10876;"05SP";"Não";22.000.000,00;26.000.000,00;27.000.000,00;28.000.000,00;
2025;195;"5118";"1331";"0453";10623;"05Y5";"Não";4.559.703,00;4.753.741,00;4.971.708,00;5.220.614,00;
2025;195;"5121";"1316";"0367";9736;"05QZ";"Sim";1.900.000,00;4.200.000,00;6.900.000,00;10.000.000,00;
2025;195;"5121";"1316";"0388";10100;"05MT";"Sim";28,00;61,00;79,00;79,00;
2025;195;"5125";"1312";"0511";11433;"06VP";"Não";600.000,00;2.000.000,00;;;
2025;195;"5126";"1337";"0410";10210;"06NE";"Sim";553.875,00;581.568,00;610.647,00;673.238,00;
2025;195;"5601";"1258";"0405";11038;"05ND";"Não";100.000,00;167.000,00;270.000,00;134.000,00;
2025;195;"5815";"1299";"0090";8929;"06N0";"Sim";10,00;0,00;10,00;15,00;
2025;195;"5815";"1299";"0093";8940;"06N1";"Sim";250.000,00;400.000,00;500.000,00;500.000,00;
2025;195;"5838";"1340";"0518";11645;"06ST";"Sim";5,00;30,00;40,00;50,00;
2025;197;"2307";"1307";"0179";10080;"06CO";"Sim";59,50;64,50;68,50;71,50;
2025;197;"5116";"1250";"0120";8995;"0623";"Não";9.280,00;7.540,00;5.800,00;4.060,00;
2025;197;"6114";"1320";"0237";9373;"05UT";"Não";20,00;20,00;20,00;20,00;
2025;197;"6114";"1320";"0239";9408;"069G";"Não";200.000,00;205.000,00;210.000,00;215.000,00;
2025;198;"1617";"1305";"0168";11182;"06RB";"Sim";68,46;69,58;70,72;71,42;
2025;198;"1617";"1305";"0513";11193;"06S6";"Não";101,00;109,00;116,00;123,00;
2025;198;"2302";"1269";"0086";10790;"05IP";"Não";100,00;100,00;100,00;100,00;
2025;198;"2304";"1310";"0213";10612;"06SK";"Sim";5,00;10,00;15,00;20,00;
2025;198;"2316";"1326";"0311";9672;"059Q";"Não";8,00;15,00;15,00;15,00;
2025;198;"2317";"1293";"0095";10504;"0602";"Sim";4,00;7,50;17,50;20,00;
2025;198;"5136";"1327";"0344";10144;"05E7";"Não";12.000,00;5,00;6,00;7,00;
2025;198;"6111";"1288";"0413";10243;"05F6";"Não";70,00;70,00;70,00;70,00;
2025;198;"6114";"1320";"0243";9411;"062U";"Não";187.500,00;375.000,00;750.000,00;1.500.000,00;
2025;198;"6114";"1320";"0248";9442;"0622";"Sim";1.860,00;1.873,00;1.900,00;1.925,00;
2025;198;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;199;"2321";"1270";"0054";10611;"06A9";"Não";45.821,00;10.483,00;11.710,00;12.910,00;
2025;199;"2321";"1270";"0055";10567;"06BJ";"Não";383.433,21;400.687,71;418.718,65;437.560,99;
2025;199;"2321";"1270";"0058";9981;"06F1";"Não";2,00;2,04;2,07;2,11;
2025;199;"5122";"1295";"0249";9415;"05LU";"Sim";60,00;513,00;665,00;817,00;
2025;199;"5133";"1332";"0370";9759;"05AO";"Sim";945.000,00;949.000,00;891.000,00;833.000,00;
2025;200;"6112";"1261";"0363";9718;"05AS";"Sim";66,00;73,00;77,00;77,00;
2025;200;"6113";"1276";"0032";8829;"053O";"Não";70,00;100,00;100,00;100,00;
2025;200;"6113";"1276";"0078";8888;"06A3";"Não";100,00;100,00;100,00;100,00;
2025;200;"6113";"1276";"0091";11406;"065M";"Sim";60,00;100,00;100,00;100,00;
2025;200;"6113";"1276";"0099";10809;"05IW";"Sim";8,00;0,00;0,00;700.000,00;
2025;201;"1144";"1255";"0036";8932;"06AW";"Sim";15,00;15,00;18,00;27,00;
2025;201;"1144";"1255";"0175";9177;"06BE";"Não";3,00;1,00;1,00;1,00;
2025;201;"1144";"1255";"0185";9199;"06CD";"Sim";145.000,00;10,00;15,00;20,00;
2025;201;"1144";"1255";"0525";11354;"060S";"Não";5,75;5,28;4,82;4,35;
2025;201;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;201;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;201;"1189";"1319";"0266";9461;"05U1";"Sim";1.988.000,00;2.888.000,00;3.988.000,00;5.288.000,00;
2025;201;"1189";"1319";"0271";9464;"060U";"Sim";457.000.000,00;578.000.000,00;585.000.000,00;635.000.000,00;
2025;201;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;201;"1189";"1319";"0539";11497;"06E7";"Sim";2.000,00;2,00;6,00;10,00;
2025;201;"1191";"1328";"0321";10136;"05E3";"Não";1.600.000,00;1.650.000,00;1.700.000,00;1.750.000,00;
2025;201;"1191";"1328";"0325";10182;"05EJ";"Não";1,00;1,34;1,40;1,47;
2025;201;"1191";"1328";"0326";10197;"05EQ";"Não";2.500,00;9,50;10,00;10,50;
2025;201;"1191";"1328";"0327";10241;"05H1";"Não";1,00;15,00;32,00;52,00;
2025;201;"1191";"1328";"0328";10086;"05DL";"Não";17.263,00;23.343,00;25.511,00;25.654,00;
2025;201;"1191";"1328";"0330";10532;"05H6";"Não";685.971,00;1.106.100,00;1.231.100,00;1.320.000,00;
2025;201;"1191";"1328";"0331";10050;"05D6";"Não";0,75;87,00;102,00;102,00;
2025;201;"1191";"1328";"0333";10805;"05IS";"Não";118.000,00;37,11;37,57;38,03;
2025;201;"1191";"1328";"0334";10322;"05FT";"Não";509.000,00;801.200,00;775.000,00;778.000,00;
2025;201;"1617";"1305";"0514";11222;"06SA";"Sim";15,00;252,00;384,00;494,00;
2025;201;"2302";"1269";"0085";8962;"05L0";"Não";80,00;81,00;83,00;85,00;
2025;201;"2303";"1277";"0037";8840;"05HC";"Sim";91,20;93,40;95,70;97,90;
2025;201;"2303";"1277";"0038";9294;"0560";"Sim";456,00;470,00;484,00;503,00;
2025;201;"2304";"1310";"0217";10730;"06TH";"Não";20,00;10,00;20,00;30,00;
2025;201;"2323";"1330";"0366";9741;"05AF";"Não";52.000.000,00;118.100.000,00;133.100.000,00;150.000.000,00;
2025;201;"4006";"1338";"0477";10990;"05MB";"Sim";2.000,00;500,00;900,00;1.500,00;
2025;201;"5136";"1327";"0342";9661;"059Z";"Não";20.000,00;80.990,00;82.000,00;83.000,00;
2025;201;"5136";"1327";"0343";9687;"05A7";"Não";51.000,00;60.000,00;33.000,00;33.000,00;
2025;201;"5136";"1327";"0345";9769;"05E9";"Não";16.250,00;8.125,00;8.125,00;8.125,00;
2025;201;"5136";"1327";"0346";10168;"05EK";"Não";13.800,00;6.800,00;7.000,00;7.000,00;
2025;201;"5136";"1327";"0347";10177;"05EH";"Não";2.500.000,00;5.200.000,00;5.500.000,00;6.000.000,00;
2025;201;"5636";"1296";"0329";9691;"05A5";"Não";57.000,00;3.000,00;3.000,00;3.000,00;
2025;201;"5636";"1296";"0339";9708;"05A6";"Não";100,00;1.500,00;1.500,00;1.500,00;
2025;201;"5801";"1336";"0389";11156;"06LQ";"Sim";1.332.500,00;1.465.000,00;1.497.500,00;1.530.000,00;
2025;201;"5801";"1336";"0397";11162;"06LS";"Sim";29,00;34,00;39,00;44,00;
2025;201;"5802";"1323";"0323";9619;"066I";"Sim";2,00;4,00;6,00;8,00;
2025;202;"1190";"1317";"0277";9476;"05X6";"Não";5,70;6,60;7,50;8,30;
2025;202;"1190";"1317";"0280";9481;"061S";"Sim";25.000,00;250.000,00;255.000,00;265.000,00;
2025;202;"1190";"1317";"0281";9484;"05ZT";"Sim";100,00;200,00;300,00;400,00;
2025;202;"1190";"1317";"0283";9486;"0603";"Sim";20,00;30,00;40,00;50,00;
2025;202;"1190";"1317";"0285";9490;"05VB";"Sim";5,00;10,00;20,00;40,00;
2025;202;"2306";"1308";"0183";9702;"06A1";"Não";100,00;100,00;100,00;100,00;
2025;202;"2322";"1256";"0409";10961;"05N0";"Sim";85,10;85,10;85,90;86,80;
2025;202;"2322";"1256";"0498";10981;"05M9";"Sim";40,70;40,70;43,80;47,00;
2025;202;"2322";"1256";"0499";10984;"05MO";"Sim";96,45;96,61;96,77;96,93;
2025;202;"2322";"1256";"0500";10997;"05N3";"Sim";76,86;76,86;78,95;81,05;
2025;203;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;203;"5128";"1321";"0257";9432;"057A";"Sim";70,00;75,00;80,00;83,00;
2025;203;"5131";"1322";"0322";9621;"05NB";"Não";133,00;101,00;70,00;70,00;
2025;203;"5803";"1298";"0219";9281;"06F7";"Não";20,00;1,00;1,00;1,00;
2025;204;"4101";"1265";"0451";10595;"06OM";"Não";175.000,00;175.000,00;175.000,00;175.000,00;
2025;204;"5111";"1281";"0433";10491;"06HB";"Não";50,20;53,40;53,40;60,00;
2025;204;"5111";"1281";"0435";10510;"06HP";"Não";5,55;5,57;5,57;5,60;
2025;204;"5111";"1281";"0436";10525;"06HV";"Não";5,00;5,10;5,10;5,30;
2025;204;"5111";"1281";"0438";10531;"06I0";"Não";4,00;4,10;4,10;4,20;
2025;204;"5111";"1281";"0439";10540;"06I9";"Não";21,60;23,50;24,80;25,50;
2025;204;"5111";"1281";"0441";10546;"06LH";"Não";3.400,00;4.100,00;6.200,00;7.300,00;
2025;204;"5111";"1281";"0443";10553;"06NI";"Não";1.661.310,00;1.827.442,00;2.010.185,00;2.211.204,00;
2025;204;"5111";"1281";"0444";10566;"06OU";"Não";64.094,00;66.594,00;69.094,00;71.594,00;
2025;204;"5111";"1281";"0448";10576;"06P4";"Não";3.324.429,00;2.510.885,00;2.516.863,00;2.642.706,00;
2025;204;"5111";"1281";"0449";10585;"06PR";"Não";5.030.426,00;5.108.759,00;5.190.299,00;5.273.295,00;
2025;204;"5111";"1281";"0450";10591;"06Q7";"Não";285.615,00;292.039,00;298.462,00;304.886,00;
2025;204;"5111";"1281";"0452";10598;"06PV";"Não";300.000,00;273.000,00;275.500,00;277.000,00;
2025;204;"5111";"1281";"0454";10606;"06IQ";"Não";70,00;80,00;97,00;100,00;
2025;204;"5111";"1281";"0457";10627;"06H5";"Não";94,05;95,00;95,05;96,00;
2025;204;"5111";"1281";"0458";10641;"06JD";"Não";31,00;36,00;40,00;45,00;
2025;204;"5129";"1249";"0002";10976;"05N8";"Sim";84,00;84,50;85,00;86,00;
2025;205;"2310";"1253";"0130";9776;"05AU";"Não";21.000,00;30.000,00;32.000,00;35.000,00;
2025;205;"2310";"1253";"0140";10009;"05CT";"Sim";2.350,00;4.800,00;7.350,00;10.000,00;
2025;205;"2310";"1253";"0143";10811;"05IX";"Sim";49,62;50,14;50,65;51,03;
2025;205;"5115";"1300";"0310";9596;"061A";"Não";80,00;82,00;84,00;86,00;
2025;205;"5115";"1300";"0338";9646;"061G";"Não";100,00;100,00;100,00;100,00;
2025;205;"5131";"1322";"0253";9417;"056Z";"Sim";69,00;71,00;72,00;73,00;
2025;205;"5131";"1322";"0276";9478;"057Z";"Sim";68,00;70,00;72,00;75,00;
2025;205;"5135";"1285";"0076";8877;"053U";"Sim";10,00;30,00;60,00;100,00;
2025;205;"5501";"1324";"0336";9638;"0599";"Não";1,00;1,00;2,00;2,00;
2025;205;"5501";"1324";"0350";9671;"059R";"Não";3,00;3,00;3,00;3,00;
2025;205;"5803";"1298";"0207";9278;"06E5";"Não";40,00;1,00;1,00;1,00;
2025;205;"5803";"1298";"0222";11440;"067N";"Não";1,00;1,00;1,00;1,00;
2025;205;"5816";"1313";"0190";9853;"06HS";"Sim";100,00;200,00;300,00;400,00;
2025;205;"5816";"1313";"0191";9864;"06I4";"Sim";10,00;21,00;27,00;54,00;
2025;205;"5816";"1313";"0192";9974;"06IU";"Sim";80,00;90,00;95,00;100,00;
2025;205;"5816";"1313";"0193";10107;"06L1";"Sim";10,00;20,00;30,00;60,00;
2025;205;"5837";"1325";"0301";8911;"06N4";"Sim";800.000,00;1.030.000,00;1.260.000,00;1.390.000,00;
2025;205;"5837";"1325";"0467";10985;"06V2";"Não";4,60;4,60;4,60;4,60;
2025;206;"2320";"1260";"0507";11122;"06S4";"Não";1,00;2,00;1,00;1,00;
2025;207;"5117";"1266";"0152";10876;"05SP";"Não";22.000.000,00;26.000.000,00;27.000.000,00;28.000.000,00;
2025;207;"5117";"1266";"0153";10877;"05T5";"Não";207,00;207,00;207,00;207,00;
2025;207;"5121";"1316";"0388";10100;"05MT";"Sim";28,00;61,00;79,00;79,00;
2025;207;"5123";"1280";"0067";10906;"05KE";"Não";5,00;1,00;10,00;30,00;
2025;207;"5803";"1298";"0206";9283;"06DZ";"Não";41,00;41,00;41,00;40,00;
2025;208;"5126";"1337";"0410";10210;"06NE";"Sim";553.875,00;581.568,00;610.647,00;673.238,00;
2025;208;"5803";"1298";"0221";9282;"06FB";"Não";12,00;12,00;12,00;12,00;
2025;209;"2224";"1279";"0034";8854;"07CZ";"Não";5.075.000,00;5.150.000,00;5.225.000,00;5.300.000,00;
2025;209;"2224";"1279";"0101";9386;"07D6";"Sim";55,00;35,00;35,00;35,00;
2025;209;"2224";"1279";"0430";10441;"07D7";"Sim";20,00;28,00;28,00;28,00;
2025;209;"5111";"1281";"0462";10683;"06JA";"Não";77,40;80,80;84,20;87,10;
2025;209;"5111";"1281";"0466";10721;"06AA";"Não";100,00;100,00;100,00;100,00;
2025;209;"5128";"1321";"0296";9520;"058N";"Sim";94,00;95,00;95,50;96,00;
2025;209;"5129";"1249";"0231";9303;"0562";"Sim";60,00;70,00;80,00;90,00;
2025;209;"5131";"1322";"0341";9668;"059P";"Sim";50,00;75,00;85,00;95,00;
2025;209;"5135";"1285";"0071";8900;"053Z";"Sim";3,00;12,00;27,00;27,00;
2025;209;"5837";"1325";"0304";10754;"06N9";"Não";15,00;5,00;5,00;5,00;
2025;209;"5837";"1325";"0307";11017;"06UZ";"Sim";0,00;80,00;100,00;120,00;
2025;210;"5111";"1281";"0039";8832;"06GC";"Não";41,50;45,40;48,50;51,80;
2025;210;"5122";"1295";"0186";9207;"05LT";"Não";17,58;16,15;14,25;13,03;
2025;210;"5128";"1321";"0261";9459;"0588";"Sim";79,00;80,00;81,00;82,00;
2025;210;"5131";"1322";"0309";9597;"0590";"Sim";70,00;72,00;73,00;75,00;
2025;210;"5816";"1313";"0196";10254;"06IV";"Sim";2,00;2,00;3,00;4,00;
2025;210;"5837";"1325";"0302";10978;"06U6";"Sim";20,00;40,00;60,00;80,00;
2025;211;"2304";"1310";"0217";10730;"06TH";"Não";20,00;10,00;20,00;30,00;
2025;211;"2310";"1253";"0140";10009;"05CT";"Sim";2.350,00;4.800,00;7.350,00;10.000,00;
2025;211;"2320";"1260";"0507";11122;"06S4";"Não";1,00;2,00;1,00;1,00;
2025;211;"2323";"1330";"0366";9741;"05AF";"Não";52.000.000,00;118.100.000,00;133.100.000,00;150.000.000,00;
2025;211;"5119";"1283";"0069";8871;"05KA";"Sim";70,00;75,00;78,00;80,00;
2025;211;"5120";"1339";"0490";10918;"05RM";"Sim";88,00;89,00;90,00;90,00;
2025;211;"5126";"1337";"0410";10210;"06NE";"Sim";553.875,00;581.568,00;610.647,00;673.238,00;
2025;211;"5126";"1337";"0447";10835;"06QR";"Sim";12,00;20,00;32,00;48,00;
2025;211;"5128";"1321";"0244";9409;"0572";"Não";100,00;100,00;100,00;100,00;
2025;211;"5128";"1321";"0257";9432;"057A";"Sim";70,00;75,00;80,00;83,00;
2025;211;"5128";"1321";"0261";9459;"0588";"Sim";79,00;80,00;81,00;82,00;
2025;211;"5128";"1321";"0296";9520;"058N";"Sim";94,00;95,00;95,50;96,00;
2025;211;"5131";"1322";"0253";9417;"056Z";"Sim";69,00;71,00;72,00;73,00;
2025;211;"5131";"1322";"0276";9478;"057Z";"Sim";68,00;70,00;72,00;75,00;
2025;211;"5131";"1322";"0309";9597;"0590";"Sim";70,00;72,00;73,00;75,00;
2025;211;"5131";"1322";"0322";9621;"05NB";"Não";133,00;101,00;70,00;70,00;
2025;211;"5133";"1332";"0376";9830;"05BA";"Sim";35,00;35,80;36,60;37,40;
2025;211;"5501";"1324";"0336";9638;"0599";"Não";1,00;1,00;2,00;2,00;
2025;211;"5501";"1324";"0350";9671;"059R";"Não";3,00;3,00;3,00;3,00;
2025;211;"5602";"1259";"0398";10124;"05DQ";"Não";0,97;3,04;4,01;3,10;
2025;211;"5602";"1259";"0399";10126;"05DR";"Sim";26.954.503,00;27.497.325,00;28.040.147,00;28.582.968,00;
2025;211;"5662";"1268";"0026";11374;"06PI";"Não";44,00;43,00;45,00;45,00;
2025;211;"5662";"1268";"0027";11499;"0741";"Não";20,00;35,00;35,00;27,00;
2025;211;"5803";"1298";"0206";9283;"06DZ";"Não";41,00;41,00;41,00;40,00;
2025;211;"5803";"1298";"0207";9278;"06E5";"Não";40,00;1,00;1,00;1,00;
2025;211;"5803";"1298";"0221";9282;"06FB";"Não";12,00;12,00;12,00;12,00;
2025;211;"5803";"1298";"0222";11440;"067N";"Não";1,00;1,00;1,00;1,00;
2025;211;"5804";"1304";"0526";11417;"066T";"Não";1,00;2,00;0,00;0,00;
2025;211;"5804";"1304";"0527";11421;"0674";"Não";1,00;1,00;1,00;1,00;
2025;211;"5804";"1304";"0532";11466;"06CL";"Não";10,00;10,00;10,00;10,00;
2025;211;"5814";"1314";"0224";10953;"06SD";"Sim";1,00;4,00;7,00;10,00;
2025;211;"5814";"1314";"0227";10421;"06ND";"Sim";500,00;1.000,00;1.500,00;2.000,00;
2025;211;"5816";"1313";"0190";9853;"06HS";"Sim";100,00;200,00;300,00;400,00;
2025;211;"5816";"1313";"0191";9864;"06I4";"Sim";10,00;21,00;27,00;54,00;
2025;211;"5816";"1313";"0192";9974;"06IU";"Sim";80,00;90,00;95,00;100,00;
2025;211;"5816";"1313";"0196";10254;"06IV";"Sim";2,00;2,00;3,00;4,00;
2025;211;"5837";"1325";"0302";10978;"06U6";"Sim";20,00;40,00;60,00;80,00;
2025;211;"5837";"1325";"0307";11017;"06UZ";"Sim";0,00;80,00;100,00;120,00;
2025;211;"5837";"1325";"0467";10985;"06V2";"Não";4,60;4,60;4,60;4,60;
2025;211;"6114";"1320";"0250";9444;"05S9";"Sim";22,00;21,31;21,65;22,00;
2025;212;"2308";"1309";"0415";10286;"06DU";"Não";1,17;1,30;1,43;1,60;
2025;212;"2310";"1253";"0132";9312;"0568";"Sim";600.000,00;169.000,00;338.000,00;507.000,00;
2025;212;"2310";"1253";"0136";9970;"05CL";"Não";500,00;1.550,00;1.600,00;1.650,00;
2025;212;"2310";"1253";"0138";10624;"05HQ";"Sim";2.560,00;5.248,00;8.070,00;11.034,00;
2025;212;"2310";"1253";"0139";10722;"05I0";"Sim";10,00;12,00;14,00;15,00;
2025;212;"2310";"1253";"0143";10811;"05IX";"Sim";49,62;50,14;50,65;51,03;
2025;212;"2316";"1326";"0315";10847;"05NQ";"Não";3,00;15,00;15,00;15,00;
2025;212;"4006";"1338";"0478";11048;"05OI";"Sim";6.300,00;13.000,00;19.500,00;42.000,00;
2025;212;"5111";"1281";"0441";10546;"06LH";"Não";3.400,00;4.100,00;6.200,00;7.300,00;
2025;212;"5111";"1281";"0448";10576;"06P4";"Não";3.324.429,00;2.510.885,00;2.516.863,00;2.642.706,00;
2025;212;"5112";"1302";"0166";9154;"068S";"Não";4.878.408,00;4.428.409,00;5.378.407,00;6.128.408,00;
2025;212;"5113";"1329";"0352";9693;"06GT";"Não";39,50;40,50;41,50;42,60;
2025;212;"5113";"1329";"0353";9695;"06GZ";"Não";43,80;45,80;47,80;50,00;
2025;212;"5113";"1329";"0354";9698;"06AT";"Não";7.858,00;8.358,00;8.858,00;9.358,00;
2025;212;"5113";"1329";"0357";9701;"06DH";"Não";30,04;30,47;30,91;31,36;
2025;212;"5113";"1329";"0358";9703;"06DL";"Não";12,38;12,95;13,56;14,21;
2025;212;"5121";"1316";"0475";11034;"05R3";"Sim";11.630,00;29.576,00;34.571,00;39.116,00;
2025;212;"5125";"1312";"0508";11125;"06VO";"Não";3.040,00;3.040,00;3.040,00;3.040,00;
2025;212;"5126";"1337";"0459";10650;"06QE";"Sim";14.472,00;19.734,00;20.750,00;21.866,00;
2025;212;"5663";"1291";"0063";11308;"06RC";"Sim";41,70;44,00;46,00;48,00;
2025;212;"5663";"1291";"0064";11622;"06RD";"Não";0,70;0,70;0,70;0,70;
2025;212;"5804";"1304";"0167";9224;"065G";"Não";1,60;3,00;3,00;3,00;
2025;212;"5804";"1304";"0169";9573;"065K";"Não";30,00;30,00;30,00;30,00;
2025;212;"5804";"1304";"0188";9412;"065J";"Não";54,90;55,00;55,10;55,20;
2025;213;"2301";"1267";"0419";10323;"05Y1";"Sim";250.000,00;994.443,00;1.094.443,00;1.194.443,00;
2025;213;"5125";"1312";"0511";11433;"06VP";"Não";600.000,00;2.000.000,00;;;
2025;213;"5125";"1312";"0512";11159;"06WG";"Não";6.881,00;6.881,00;6.881,00;6.881,00;
2025;213;"5135";"1285";"0076";8877;"053U";"Sim";10,00;30,00;60,00;100,00;
2025;213;"5661";"1289";"0060";11628;"0742";"Sim";39,00;41,00;43,00;45,00;
2025;213;"5804";"1304";"0533";11469;"06AH";"Não";1,00;1,00;1,00;1,00;
2025;213;"5804";"1304";"0543";11603;"06LA";"Não";2,00;2,00;2,00;2,00;
2025;213;"5837";"1325";"0303";10982;"06N7";"Sim";50,00;128,00;148,00;168,00;
2025;214;"1189";"1319";"0258";9453;"06GD";"Sim";200,00;150,00;350,00;500,00;
2025;214;"1189";"1319";"0262";9457;"05V3";"Sim";77.000,00;82.000,00;87.000,00;92.000,00;
2025;214;"1189";"1319";"0266";9461;"05U1";"Sim";1.988.000,00;2.888.000,00;3.988.000,00;5.288.000,00;
2025;214;"1189";"1319";"0271";9464;"060U";"Sim";457.000.000,00;578.000.000,00;585.000.000,00;635.000.000,00;
2025;214;"1189";"1319";"0273";9470;"064J";"Sim";50.000,00;70.000,00;100.000,00;120.000,00;
2025;214;"1189";"1319";"0539";11497;"06E7";"Sim";2.000,00;2,00;6,00;10,00;
2025;214;"1191";"1328";"0328";10086;"05DL";"Não";17.263,00;23.343,00;25.511,00;25.654,00;
2025;214;"1191";"1328";"0333";10805;"05IS";"Não";118.000,00;37,11;37,57;38,03;
2025;214;"5133";"1332";"0372";9773;"05AT";"Sim";5,47;6,00;6,70;7,50;
2025;214;"5133";"1332";"0374";9785;"05AW";"Sim";55,00;60,00;65,00;70,00;
2025;214;"5636";"1296";"0329";9691;"05A5";"Não";57.000,00;3.000,00;3.000,00;3.000,00;
2025;214;"5636";"1296";"0339";9708;"05A6";"Não";100,00;1.500,00;1.500,00;1.500,00;
2025;214;"5804";"1304";"0528";11434;"067F";"Não";1,00;1,00;1,00;1,00;
2025;214;"5804";"1304";"0529";11437;"06OC";"Não";1,00;1,00;1,00;1,00;
