"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Indicador";"Meta do Objetivo Específico";"Região";"Unidade de Medida";"Valor esperado - 1º ano PPA";"Valor esperado - 2º ano PPA";"Valor esperado - 3º ano PPA";"Meta Final PPA";
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Piauí";"unidade";220,00;223,00;225,00;225,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado de São Paulo";"unidade";361,00;444,00;535,00;646,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado de Alagoas";"unidade";101,00;102,00;103,00;103,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado de Rondônia";"unidade";49,00;51,00;53,00;53,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Rio de Janeiro";"unidade";54,00;66,00;80,00;93,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Amazonas";"unidade";62,00;62,00;63,00;63,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado de Roraima";"unidade";14,00;14,00;16,00;16,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Acre";"unidade";23,00;23,00;23,00;23,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado de Goiás";"unidade";158,00;188,00;219,00;247,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Ceará";"unidade";180,00;182,00;184,00;185,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado de Mato Grosso do Sul";"unidade";57,00;66,00;73,00;80,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Espírito Santo";"unidade";53,00;61,00;69,00;79,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado da Paraíba";"unidade";218,00;222,00;223,00;224,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Amapá";"unidade";15,00;16,00;17,00;17,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Maranhão";"unidade";209,00;215,00;217,00;218,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado de Minas Gerais";"unidade";644,00;722,00;789,00;854,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado de Pernambuco";"unidade";178,00;182,00;185,00;186,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado do Tocantins";"unidade";130,00;134,00;137,00;140,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Estado da Bahia";"unidade";405,00;413,00;416,00;418,00;
2024;"5117";"1266";"0481";10887;"05TM";"No Distrito Federal";"unidade";0,00;0,00;0,00;1,00;
2024;"5123";"1280";"0484";10900;"05L6";"Região Norte";"unidade";1,00;2,00;3,00;4,00;
2024;"5123";"1280";"0484";10900;"05L6";"Região Nordeste";"unidade";1,00;2,00;3,00;4,00;
2024;"5123";"1280";"0484";10900;"05L6";"Região Centro-Oeste";"unidade";1,00;2,00;3,00;4,00;
2024;"5123";"1280";"0484";10900;"05L6";"Região Sudeste";"unidade";1,00;2,00;3,00;4,00;
2024;"5123";"1280";"0484";10900;"05L6";"Região Sul";"unidade";1,00;2,00;3,00;4,00;
2024;"5123";"1280";"0487";10903;"064P";"Região Norte";"%";40,00;60,00;80,00;100,00;
2024;"5123";"1280";"0487";10903;"064P";"Região Nordeste";"%";40,00;60,00;80,00;100,00;
2024;"5123";"1280";"0487";10903;"064P";"Região Centro-Oeste";"%";40,00;60,00;80,00;100,00;
2024;"5123";"1280";"0487";10903;"064P";"Região Sudeste";"%";40,00;60,00;80,00;100,00;
2024;"5123";"1280";"0487";10903;"064P";"Região Sul";"%";40,00;60,00;80,00;100,00;
2024;"5123";"1280";"0485";10901;"05L7";"Região Norte";"%";35,00;40,00;45,00;50,00;
2024;"5123";"1280";"0485";10901;"05L7";"Região Nordeste";"%";35,00;40,00;45,00;50,00;
2024;"5123";"1280";"0485";10901;"05L7";"Região Centro-Oeste";"%";35,00;40,00;45,00;50,00;
2024;"5123";"1280";"0485";10901;"05L7";"Região Sudeste";"%";35,00;40,00;45,00;50,00;
2024;"5123";"1280";"0485";10901;"05L7";"Região Sul";"%";35,00;40,00;45,00;50,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado de Roraima";"unidade";0,00;0,00;0,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Distrito Federal";"unidade";1,00;0,00;0,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado de Mato Grosso do Sul";"unidade";0,00;0,00;1,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado do Rio de Janeiro";"unidade";0,00;0,00;1,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado do Rio Grande do Sul";"unidade";0,00;1,00;0,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado do Amazonas";"unidade";0,00;0,00;1,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado da Bahia";"unidade";0,00;1,00;0,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado de Pernambuco";"unidade";1,00;0,00;0,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado do Ceará";"unidade";0,00;0,00;0,00;1,00;
2024;"5120";"1339";"0493";10947;"05RW";"No Estado de Minas Gerais";"unidade";0,00;1,00;0,00;1,00;
2024;"5120";"1339";"0496";11250;"05SB";"No Estado do Amazonas";"unidade";50,00;50,00;50,00;50,00;
2024;"5120";"1339";"0496";11250;"05SB";"No Estado do Paraná";"unidade";100,00;100,00;100,00;100,00;
2024;"5120";"1339";"0496";11250;"05SB";"No Estado da Bahia";"unidade";150,00;150,00;150,00;150,00;
2024;"5120";"1339";"0496";11250;"05SB";"No Estado de Pernambuco";"unidade";100,00;100,00;100,00;100,00;
2024;"5120";"1339";"0496";11250;"05SB";"No Estado de Minas Gerais";"unidade";300,00;300,00;300,00;300,00;
2024;"5120";"1339";"0496";11250;"05SB";"No Estado do Rio de Janeiro";"unidade";1.500,00;1.500,00;1.500,00;1.500,00;
2024;"2322";"1256";"0499";10984;"05MO";"Região Sul";"%";96,48;96,57;96,66;96,75;
2024;"2322";"1256";"0499";10984;"05MO";"Região Norte";"%";95,57;95,86;96,15;96,45;
2024;"2322";"1256";"0499";10984;"05MO";"Região Nordeste";"%";97,50;97,64;97,77;97,90;
2024;"2322";"1256";"0499";10984;"05MO";"Região Centro-Oeste";"%";97,07;97,25;97,43;97,62;
2024;"2322";"1256";"0499";10984;"05MO";"Região Sudeste";"%";95,88;96,04;96,20;96,35;
2024;"2322";"1256";"0501";10999;"05N6";"Região Centro-Oeste";"%";48,50;52,00;55,50;59,00;
2024;"2322";"1256";"0501";10999;"05N6";"Região Nordeste";"%";47,60;51,20;54,80;58,40;
2024;"2322";"1256";"0501";10999;"05N6";"Região Norte";"%";48,50;52,00;55,50;59,00;
2024;"2322";"1256";"0501";10999;"05N6";"Região Sudeste";"%";61,30;65,60;69,90;74,20;
2024;"2322";"1256";"0501";10999;"05N6";"Região Sul";"%";73,90;76,80;79,70;82,60;
2024;"2322";"1256";"0500";10997;"05N3";"Região Centro-Oeste";"%";62,00;65,33;68,66;72,00;
2024;"2322";"1256";"0500";10997;"05N3";"Região Nordeste";"%";60,00;63,33;66,66;70,00;
2024;"2322";"1256";"0500";10997;"05N3";"Região Norte";"%";60,00;63,33;66,66;70,00;
2024;"2322";"1256";"0500";10997;"05N3";"Região Sudeste";"%";87,80;89,16;90,51;91,87;
2024;"2322";"1256";"0500";10997;"05N3";"Região Sul";"%";97,92;98,15;98,38;98,61;
2024;"5118";"1331";"0503";11070;"05YK";"Região Norte";"unidade habitacional";340,00;396,00;452,00;509,00;
2024;"5118";"1331";"0503";11070;"05YK";"Região Nordeste";"unidade";1.600,00;1.713,00;1.823,00;1.933,00;
2024;"5118";"1331";"0503";11070;"05YK";"Região Centro-Oeste";"unidade";327,00;377,00;427,00;475,00;
2024;"5118";"1331";"0503";11070;"05YK";"Região Sudeste";"unidade";2.682,00;2.874,00;3.066,00;3.268,00;
2024;"5118";"1331";"0503";11070;"05YK";"Região Sul";"unidade";1.439,00;1.516,00;1.593,00;1.667,00;
2024;"5125";"1312";"0508";11125;"06VO";"Região Norte";"unidade";258,00;258,00;258,00;258,00;
2024;"5125";"1312";"0508";11125;"06VO";"Região Nordeste";"unidade";818,00;818,00;818,00;818,00;
2024;"5125";"1312";"0508";11125;"06VO";"Região Centro-Oeste";"unidade";246,00;246,00;246,00;246,00;
2024;"5125";"1312";"0508";11125;"06VO";"Região Sudeste";"unidade";1.271,00;1.271,00;1.271,00;1.271,00;
2024;"5125";"1312";"0508";11125;"06VO";"Região Sul";"unidade";447,00;447,00;447,00;447,00;
2024;"5125";"1312";"0511";11433;"06VP";"Região Norte";"unidade";51.000,00;51.000,00;51.000,00;51.000,00;
2024;"5125";"1312";"0511";11433;"06VP";"Região Nordeste";"unidade";161.400,00;161.400,00;161.400,00;161.400,00;
2024;"5125";"1312";"0511";11433;"06VP";"Região Centro-Oeste";"unidade";48.600,00;48.600,00;48.600,00;48.600,00;
2024;"5125";"1312";"0511";11433;"06VP";"Região Sudeste";"unidade";250.800,00;250.800,00;250.800,00;250.800,00;
2024;"5125";"1312";"0511";11433;"06VP";"Região Sul";"unidade";88.200,00;88.200,00;88.200,00;88.200,00;
2024;"5125";"1312";"0512";11159;"06WG";"Região Norte";"unidade";585,00;585,00;585,00;585,00;
2024;"5125";"1312";"0512";11159;"06WG";"Região Nordeste";"unidade";1.851,00;1.851,00;1.851,00;1.851,00;
2024;"5125";"1312";"0512";11159;"06WG";"Região Centro-Oeste";"unidade";557,00;557,00;557,00;557,00;
2024;"5125";"1312";"0512";11159;"06WG";"Região Sudeste";"unidade";2.876,00;2.876,00;2.876,00;2.876,00;
2024;"5125";"1312";"0512";11159;"06WG";"Região Sul";"unidade";1.012,00;1.012,00;1.012,00;1.012,00;
2024;"2305";"1251";"0545";11672;"06WA";"Região Sudeste";"% de execução";30,07;73,36;100,00;100,00;
2024;"2305";"1251";"0545";11672;"06WA";"Região Nordeste";"% de execução";30,93;95,15;100,00;100,00;
2024;"2305";"1251";"0545";11672;"06WA";"Região Centro-Oeste";"% de execução";31,89;96,41;100,00;100,00;
2024;"2305";"1251";"0545";11672;"06WA";"Região Sul";"% de execução";51,38;100,00;100,00;100,00;
2024;"5125";"1312";"0521";11204;"06WH";"Região Nordeste";"unidade";129,00;129,00;129,00;129,00;
2024;"5125";"1312";"0521";11204;"06WH";"Região Centro-Oeste";"unidade";39,00;39,00;39,00;39,00;
2024;"5125";"1312";"0521";11204;"06WH";"Região Sudeste";"unidade";200,00;200,00;200,00;200,00;
2024;"5125";"1312";"0521";11204;"06WH";"Região Sul";"unidade";70,00;70,00;70,00;70,00;
2024;"5125";"1312";"0521";11204;"06WH";"Região Norte";"unidade";40,00;40,00;40,00;40,00;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Rio Grande do Sul";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Rondônia";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Roraima";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Santa Catarina";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de São Paulo";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Sergipe";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Tocantins";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Mato Grosso";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Mato Grosso do Sul";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Minas Gerais";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Pará";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado da Paraíba";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Paraná";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Pernambuco";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Piauí";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Rio de Janeiro";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Rio Grande do Norte";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Acre";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Alagoas";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Amapá";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Amazonas";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado da Bahia";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Ceará";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Distrito Federal";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Espírito Santo";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado de Goiás";"%";5,75;5,28;4,82;4,35;
2024;"1144";"1255";"0525";11354;"060S";"No Estado do Maranhão";"%";5,75;5,28;4,82;4,35;
2024;"1189";"1319";"0539";11497;"06E7";"Região Norte";"unidade";800,00;1.600,00;2.400,00;3.200,00;
2024;"1189";"1319";"0539";11497;"06E7";"Região Nordeste";"unidade";200,00;400,00;600,00;800,00;
2024;"1189";"1319";"0539";11497;"06E7";"Região Sudeste";"unidade";200,00;400,00;600,00;800,00;
2024;"1189";"1319";"0539";11497;"06E7";"Região Sul";"unidade";200,00;400,00;600,00;800,00;
2024;"1189";"1319";"0539";11497;"06E7";"Região Centro-Oeste";"unidade";600,00;1.200,00;1.800,00;2.400,00;
2024;"5113";"1329";"0351";10365;"06GV";"Região Centro-Oeste";;2,00;3,00;3,00;2,00;
2024;"5113";"1329";"0351";10365;"06GV";"Região Nordeste";;9,00;14,00;13,00;6,00;
2024;"5113";"1329";"0351";10365;"06GV";"Região Norte";;6,00;9,00;9,00;4,00;
2024;"5113";"1329";"0351";10365;"06GV";"Região Sudeste";;11,00;19,00;18,00;10,00;
2024;"5113";"1329";"0351";10365;"06GV";"Região Sul";;7,00;11,00;11,00;6,00;
2024;"1144";"1255";"0036";8932;"06AW";"Região Centro-Oeste";"unidade";3,00;4,00;4,00;4,00;
2024;"1144";"1255";"0036";8932;"06AW";"Região Nordeste";"unidade";3,00;5,00;7,00;9,00;
2024;"1144";"1255";"0036";8932;"06AW";"Região Norte";"unidade";3,00;4,00;7,00;7,00;
2024;"1144";"1255";"0036";8932;"06AW";"Região Sudeste";"unidade";3,00;4,00;4,00;4,00;
2024;"1144";"1255";"0036";8932;"06AW";"Região Sul";"unidade";3,00;3,00;3,00;3,00;
2024;"3105";"1297";"0075";8876;"064I";"Região Nordeste";"unidade";22,00;22,00;22,00;22,00;
2024;"3105";"1297";"0075";8876;"064I";"Região Norte";"unidade";57,00;59,00;64,00;64,00;
2024;"3105";"1297";"0107";8969;"064S";"Região Norte";"%";100,00;100,00;100,00;100,00;
2024;"3105";"1297";"0107";8969;"064S";"Região Nordeste";"%";100,00;100,00;100,00;100,00;
2024;"6113";"1276";"0091";11406;"065M";"Zona costeira e marinha";"%";60,00;65,00;75,00;75,00;
2024;"3105";"1297";"0111";8982;"0651";"Região Norte";"%";5,40;5,40;5,40;5,40;
2024;"3105";"1297";"0111";8982;"0651";"Região Nordeste";"%";2,90;2,90;2,90;2,90;
2024;"3105";"1297";"0111";8982;"0651";"Região Sudeste";"%";2,80;2,80;2,80;2,80;
2024;"3105";"1297";"0111";8982;"0651";"Região Sul";"%";2,80;2,80;2,80;2,80;
2024;"3105";"1297";"0111";8982;"0651";"Região Centro-Oeste";"%";6,20;6,20;6,20;6,20;
2024;"2318";"1263";"0013";9291;"061X";"Região Sul";"%";65,16;66,13;67,55;68,97;
2024;"2318";"1263";"0013";9291;"061X";"Região Sudeste";"%";48,92;49,64;50,83;52,02;
2024;"2318";"1263";"0013";9291;"061X";"Região Centro-Oeste";"%";23,13;23,81;24,29;25,25;
2024;"2318";"1263";"0013";9291;"061X";"Região Norte";"%";32,00;32,58;33,70;34,41;
2024;"2318";"1263";"0013";9291;"061X";"Região Nordeste";"%";25,59;25,98;26,62;27,23;
2024;"3106";"1278";"0146";9034;"06R6";"Região Norte";"km";50,00;90,00;150,00;220,00;
2024;"3106";"1278";"0146";9034;"06R6";"Região Nordeste";"km";90,00;200,00;320,00;440,00;
2024;"3106";"1278";"0146";9034;"06R6";"Região Centro-Oeste";"km";50,00;110,00;180,00;250,00;
2024;"3106";"1278";"0146";9034;"06R6";"Região Sul";"km";110,00;210,00;280,00;340,00;
2024;"3106";"1278";"0146";9034;"06R6";"Região Sudeste";"km";50,00;210,00;430,00;545,00;
2024;"3104";"1303";"0162";9744;"067T";"Região Norte";"unidade";5.800.000,00;5.900.000,00;6.000.000,00;6.300.000,00;
2024;"3104";"1303";"0162";9744;"067T";"Região Nordeste";"unidade";20.100.000,00;20.200.000,00;20.700.000,00;21.300.000,00;
2024;"3104";"1303";"0162";9744;"067T";"Região Centro-Oeste";"unidade";13.400.000,00;13.600.000,00;13.900.000,00;14.400.000,00;
2024;"3104";"1303";"0162";9744;"067T";"Região Sudeste";"unidade";65.600.000,00;67.200.000,00;69.000.000,00;71.200.000,00;
2024;"3104";"1303";"0162";9744;"067T";"Região Sul";"unidade";13.100.000,00;13.100.000,00;13.400.000,00;13.800.000,00;
2024;"5112";"1302";"0166";9154;"068S";"Região Nordeste";;1.134.256,00;1.410.686,00;1.587.116,00;1.763.544,00;
2024;"5112";"1302";"0166";9154;"068S";"Região Norte";;418.018,00;582.842,00;647.667,00;712.492,00;
2024;"5112";"1302";"0166";9154;"068S";"Região Centro-Oeste";;412.688,00;576.255,00;639.797,00;703.392,00;
2024;"5112";"1302";"0166";9154;"068S";"Região Sudeste";;2.101.875,00;2.522.320,00;2.842.763,00;3.163.207,00;
2024;"5112";"1302";"0166";9154;"068S";"Região Sul";;811.571,00;1.036.305,00;1.161.038,00;1.285.773,00;
2024;"3901";"1271";"0172";9175;"066O";"Região Nordeste";"km";295,00;615,00;966,00;1.206,00;
2024;"3901";"1271";"0172";9175;"066O";"Região Centro-Oeste";"km";95,00;219,00;313,00;363,00;
2024;"2319";"1257";"0251";9405;"056Y";"Região Centro-Oeste";"%";0,12;0,17;0,23;0,29;
2024;"2319";"1257";"0251";9405;"056Y";"Região Nordeste";"%";0,43;0,66;0,87;1,08;
2024;"2319";"1257";"0251";9405;"056Y";"Região Norte";"%";0,08;0,12;0,16;0,20;
2024;"2319";"1257";"0251";9405;"056Y";"Região Sudeste";"%";0,41;0,61;0,83;1,02;
2024;"2319";"1257";"0251";9405;"056Y";"Região Sul";"%";0,31;0,46;0,61;0,76;
2024;"6112";"1261";"0363";9718;"05AS";"Zona costeira e marinha";"%";66,00;73,00;77,00;77,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Acre";"unidade";42.000,00;92.000,00;162.000,00;252.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Amapá";"unidade";100,00;1.100,00;3.100,00;6.100,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Amazonas";"unidade";25.400,00;55.400,00;100.400,00;174.400,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Pará";"unidade";300,00;1.300,00;3.300,00;6.300,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Rondônia";"unidade";100,00;1.100,00;3.100,00;6.100,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Roraima";"unidade";12.000,00;28.000,00;55.000,00;79.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Tocantins";"unidade";100,00;1.100,00;3.100,00;6.100,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Alagoas";"unidade";100,00;1.100,00;5.000,00;8.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado da Bahia";"unidade";230.100,00;530.100,00;885.000,00;1.290.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Ceará";"unidade";90.000,00;203.000,00;350.000,00;535.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Maranhão";"unidade";100,00;1.100,00;3.000,00;6.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado da Paraíba";"unidade";100,00;1.100,00;3.000,00;6.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Pernambuco";"unidade";17.000,00;37.000,00;50.000,00;75.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Piauí";"unidade";12.000,00;24.000,00;44.000,00;64.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Rio Grande do Norte";"unidade";500,00;1.500,00;5.000,00;8.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Sergipe";"unidade";100,00;1.100,00;5.000,00;8.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Distrito Federal";"unidade";1.000,00;3.000,00;6.000,00;11.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Goiás";"unidade";148.000,00;328.000,00;558.000,00;838.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Mato Grosso";"unidade";98.000,00;223.000,00;388.000,00;583.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Mato Grosso do Sul";"unidade";33.000,00;76.000,00;128.000,00;198.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Espírito Santo";"unidade";1.000,00;2.000,00;4.000,00;7.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Minas Gerais";"unidade";737.000,00;1.584.000,00;2.478.000,00;3.469.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Rio de Janeiro";"unidade";1.000,00;2.000,00;4.000,00;7.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de São Paulo";"unidade";1.000,00;2.000,00;4.000,00;7.000,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Paraná";"unidade";500,00;1.500,00;6.500,00;16.500,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado do Rio Grande do Sul";"unidade";500,00;1.500,00;6.500,00;16.500,00;
2024;"5121";"1316";"0367";9736;"05QZ";"No Estado de Santa Catarina";"unidade";449.000,00;997.000,00;1.637.000,00;2.317.000,00;
2024;"2303";"1277";"0038";9294;"0560";"Região Sudeste";"unidade";88,00;91,00;93,00;97,00;
2024;"2303";"1277";"0038";9294;"0560";"Região Centro-Oeste";"unidade";95,00;98,00;101,00;105,00;
2024;"2303";"1277";"0038";9294;"0560";"Região Nordeste";"unidade";100,00;103,00;106,00;110,00;
2024;"2303";"1277";"0038";9294;"0560";"Região Norte";"unidade";46,00;47,00;49,00;51,00;
2024;"2303";"1277";"0038";9294;"0560";"Região Sul";"unidade";127,00;131,00;135,00;140,00;
2024;"5126";"1337";"0404";10238;"06SN";"Região Norte";;55,00;99,00;143,00;187,00;
2024;"5126";"1337";"0404";10238;"06SN";"Região Centro-Oeste";;42,00;78,00;114,00;150,00;
2024;"5126";"1337";"0404";10238;"06SN";"Região Nordeste";;156,00;298,00;440,00;582,00;
2024;"5126";"1337";"0404";10238;"06SN";"Região Sudeste";;166,00;325,00;484,00;643,00;
2024;"5126";"1337";"0404";10238;"06SN";"Região Sul";;151,00;297,00;443,00;589,00;
2024;"5118";"1331";"0453";10623;"05Y5";"Região Norte";"unidade";206.571,00;239.447,00;282.331,00;339.639,00;
2024;"5118";"1331";"0453";10623;"05Y5";"Região Nordeste";"unidade";1.109.947,00;1.183.916,00;1.267.504,00;1.363.065,00;
2024;"5118";"1331";"0453";10623;"05Y5";"Região Centro-Oeste";"unidade";262.522,00;275.822,00;289.930,00;304.902,00;
2024;"5118";"1331";"0453";10623;"05Y5";"Região Sudeste";"unidade";1.963.123,00;2.003.780,00;2.046.580,00;2.091.648,00;
2024;"5118";"1331";"0453";10623;"05Y5";"Região Sul";"unidade";1.017.540,00;1.050.776,00;1.085.363,00;1.121.360,00;
2024;"5118";"1331";"0470";10777;"062V";"Exterior";"%";0,60;0,75;0,90;1,05;
2024;"5118";"1331";"0470";10777;"062V";"Região Norte";"%";0,60;0,75;0,90;1,05;
2024;"5118";"1331";"0470";10777;"062V";"Região Sudeste";"%";0,60;0,75;0,90;1,05;
2024;"5118";"1331";"0470";10777;"062V";"Região Centro-Oeste";"%";0,60;0,75;0,90;1,05;
2024;"5118";"1331";"0470";10777;"062V";"Região Nordeste";"%";0,60;0,75;0,90;1,05;
2024;"5123";"1280";"0472";10782;"05L4";"Região Norte";"unidade";1.376.490,00;2.064.735,00;3.097.102,00;4.645.653,00;
2024;"5123";"1280";"0472";10782;"05L4";"Região Sudeste";"unidade";3.221.520,00;4.832.280,00;7.248.420,00;10.872.630,00;
2024;"5123";"1280";"0472";10782;"05L4";"Região Nordeste";"unidade";4.102.195,00;6.153.292,00;9.229.938,00;13.844.907,00;
2024;"5123";"1280";"0472";10782;"05L4";"Região Centro-Oeste";"unidade";726.640,00;1.089.959,00;1.634.939,00;2.452.409,00;
2024;"5123";"1280";"0472";10782;"05L4";"Região Sul";"unidade";1.695.993,00;2.543.989,00;3.815.984,00;5.723.975,00;
2024;"2321";"1270";"0054";10611;"06A9";"Região Sudeste";"ha";10.030,00;50.060,00;130.090,00;210.120,00;
2024;"2321";"1270";"0054";10611;"06A9";"Região Centro-Oeste";"ha";5.530,00;26.060,00;76.590,00;127.120,00;
2024;"2321";"1270";"0054";10611;"06A9";"Região Norte";"ha";2.000,00;7.000,00;17.000,00;27.000,00;
2024;"2321";"1270";"0054";10611;"06A9";"Região Nordeste";"ha";28.261,00;90.448,00;202.635,00;302.675,00;
2024;"2305";"1251";"0544";11671;"06W7";"Região Sudeste";"% de execução";88,00;100,00;100,00;100,00;
2024;"2305";"1251";"0544";11671;"06W7";"Região Nordeste";"% de execução";80,00;100,00;100,00;100,00;
2024;"2305";"1251";"0544";11671;"06W7";"Região Centro-Oeste";"% de execução";80,00;100,00;100,00;100,00;
2024;"2305";"1251";"0544";11671;"06W7";"Região Sul";"% de execução";100,00;100,00;100,00;100,00;
